"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Declared disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Animal and Plant Health Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Defence Equipment and Support","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Department for Work and Pensions (excl. agencies)","410","[c]","25620","27570"
"New entrant CS","2021","60-64","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","HM Courts and Tribunals Service","45","[c]","19980","18880"
"New entrant CS","2021","60-64","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","HM Prison and Probation Service","55","[c]","22190","20600"
"New entrant CS","2021","60-64","Declared non-disabled","HM Revenue and Customs (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Home Office (incl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Ministry of Defence (excl. agencies)","65","[c]","29390","26350"
"New entrant CS","2021","60-64","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Public Health England","70","[c]","47000","36330"
"New entrant CS","2021","60-64","Declared non-disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Submarine Delivery Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","United Kingdom Statistics Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Welsh Government (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Public Health England","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Crown Prosecution Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Department for Work and Pensions (excl. agencies)","65","[c]","27410","27570"
"New entrant CS","2021","60-64","Unknown","Department of Health and Social Care (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HM Courts and Tribunals Service","30","[c]","19470","18880"
"New entrant CS","2021","60-64","Unknown","HM Land Registry","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HM Prison and Probation Service","35","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","HM Revenue and Customs (excl. agencies)","60","[c]","23950","20140"
"New entrant CS","2021","60-64","Unknown","Home Office (incl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Defence (excl. agencies)","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","National Crime Agency","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Scottish Courts and Tribunals Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Scottish Government (excl. agencies)","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Scottish Prison Service","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","United Kingdom Statistics Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Declared disabled","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
