"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Home Office","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","Unknown","210","[c]","35180","28650"
"New entrant CS","2021","40-49","Ministry of Defence","Heterosexual / straight","670","[c]","33570","30000"
"New entrant CS","2021","40-49","Ministry of Defence","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Unknown","150","[c]","38060","35340"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Heterosexual / straight","55","[c]","49410","48200"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Heterosexual / straight","665","[c]","27030","22920"
"New entrant CS","2021","40-49","Ministry of Justice","LGBO","40","[c]","24380","21710"
"New entrant CS","2021","40-49","Ministry of Justice","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Unknown","455","[c]","26830","22680"
"New entrant CS","2021","40-49","National Crime Agency","Heterosexual / straight","125","[c]","37520","36410"
"New entrant CS","2021","40-49","National Crime Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","Heterosexual / straight","45","[c]","58900","64500"
"New entrant CS","2021","40-49","Office for Standards in Education","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Heterosexual / straight","40","[c]","48140","40500"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Heterosexual / straight","40","[c]","43780","40000"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government","Heterosexual / straight","165","[c]","33490","30650"
"New entrant CS","2021","40-49","Scottish Government","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government","Undeclared","30","[c]","33260","28120"
"New entrant CS","2021","40-49","Scottish Government","Unknown","185","[c]","36040","30650"
"New entrant CS","2021","40-49","The National Archives","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Heterosexual / straight","85","[c]","38280","36030"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","Unknown","35","[c]","33950","34380"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Water Services Regulation Authority","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Welsh Government","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Heterosexual / straight","80","[c]","48700","48080"
"New entrant CS","2021","50-59","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Attorney General's Departments","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Heterosexual / straight","45","[c]","46510","40600"
"New entrant CS","2021","50-59","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Cabinet Office","Unknown","85","[c]","78460","72000"
"New entrant CS","2021","50-59","Chancellor's other departments","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Charity Commission","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","50","[c]","46090","39930"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Business, Energy and Industrial Strategy","Unknown","50","[c]","34320","28420"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Heterosexual / straight","40","[c]","37730","36500"
"New entrant CS","2021","50-59","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Education","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Heterosexual / straight","120","[c]","39670","35900"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Environment, Food and Rural Affairs","Unknown","40","[c]","38230","34170"
"New entrant CS","2021","50-59","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Heterosexual / straight","75","[c]","34480","26580"
"New entrant CS","2021","50-59","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department for Transport","Unknown","90","[c]","30750","26130"
"New entrant CS","2021","50-59","Department for Work and Pensions","Heterosexual / straight","2330","[c]","26730","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","LGBO","130","[c]","26480","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Undeclared","135","[c]","26950","27570"
"New entrant CS","2021","50-59","Department for Work and Pensions","Unknown","255","[c]","27260","27570"
"New entrant CS","2021","50-59","Department of Health and Social Care","Heterosexual / straight","265","[c]","42390","36870"
"New entrant CS","2021","50-59","Department of Health and Social Care","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Department of Health and Social Care","Undeclared","35","[c]","42450","38890"
"New entrant CS","2021","50-59","Department of Health and Social Care","Unknown","120","[c]","49850","43320"
"New entrant CS","2021","50-59","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Heterosexual / straight","35","[c]","25710","22350"
"New entrant CS","2021","50-59","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Land Registry","Unknown","35","[c]","26100","22350"
"New entrant CS","2021","50-59","HM Revenue and Customs","Heterosexual / straight","160","[c]","27820","20140"
"New entrant CS","2021","50-59","HM Revenue and Customs","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Revenue and Customs","Unknown","400","[c]","26760","20140"
"New entrant CS","2021","50-59","HM Treasury","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Heterosexual / straight","90","[c]","35330","26310"
"New entrant CS","2021","50-59","Home Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Home Office","Unknown","180","[c]","34280","27060"
"New entrant CS","2021","50-59","Ministry of Defence","Heterosexual / straight","695","[c]","32040","28000"
"New entrant CS","2021","50-59","Ministry of Defence","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Defence","Undeclared","30","[c]","33290","27930"
"New entrant CS","2021","50-59","Ministry of Defence","Unknown","120","[c]","35070","30620"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Housing, Communities and Local Government","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice","Heterosexual / straight","545","[c]","24490","21300"
"New entrant CS","2021","50-59","Ministry of Justice","LGBO","35","[c]","23310","22680"
"New entrant CS","2021","50-59","Ministry of Justice","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Ministry of Justice","Unknown","385","[c]","24340","21170"
"New entrant CS","2021","50-59","National Crime Agency","Heterosexual / straight","155","[c]","38660","36410"
