"Status","Year","Disability","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","SEO","Female","65","[c]","40540","40430"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","SEO","Male","140","[c]","41700","40600"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","HEO","Female","55","[c]","32490","32620"
"New entrant CS","2021","Declared non-disabled","Economics","HEO","Male","100","[c]","32780","32650"
"New entrant CS","2021","Declared non-disabled","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Female","60","[c]","24810","26120"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Male","35","[c]","24620","25000"
"New entrant CS","2021","Declared non-disabled","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Female","45","[c]","34210","33000"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Male","35","[c]","34750","33290"
"New entrant CS","2021","Declared non-disabled","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Female","35","[c]","41280","39780"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Male","30","[c]","40870","40180"
"New entrant CS","2021","Declared non-disabled","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Female","60","[c]","21170","20920"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Female","45","[c]","25560","26270"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Female","65","[c]","32300","31810"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Female","35","[c]","39140","38650"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Inspector of Education and Training","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Intelligence Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Internal Audit","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Knowledge and Information Management","EO","Female","15","[c]","[c]","[c]"
