"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East Midlands (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East of England","Heterosexual / straight","35","[c]","31140","27570"
"Leaver Dept.","2021","White","Unknown","East of England","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East of England","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","London","Heterosexual / straight","545","[c]","46790","41970"
"Leaver Dept.","2021","White","Unknown","London","LGBO","60","[c]","47220","40640"
"Leaver Dept.","2021","White","Unknown","London","Undeclared","50","[c]","48590","43190"
"Leaver Dept.","2021","White","Unknown","London","Unknown","245","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North East (England)","Heterosexual / straight","170","[c]","27120","26890"
"Leaver Dept.","2021","White","Unknown","North East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North East (England)","Unknown","170","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North West (England)","Heterosexual / straight","285","[c]","29250","27570"
"Leaver Dept.","2021","White","Unknown","North West (England)","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North West (England)","Unknown","180","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Northern Ireland","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Overseas","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Scotland","Heterosexual / straight","135","[c]","28990","27570"
"Leaver Dept.","2021","White","Unknown","Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Scotland","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South East (England)","Heterosexual / straight","55","[c]","32000","29200"
"Leaver Dept.","2021","White","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South West (England)","Heterosexual / straight","150","[c]","32940","27570"
"Leaver Dept.","2021","White","Unknown","South West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Wales","Heterosexual / straight","90","[c]","28770","27570"
"Leaver Dept.","2021","White","Unknown","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Wales","Unknown","75","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","West Midlands (England)","Heterosexual / straight","60","[c]","29660","27570"
"Leaver Dept.","2021","White","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","West Midlands (England)","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Yorkshire and The Humber","Heterosexual / straight","150","[c]","32540","28710"
"Leaver Dept.","2021","White","Unknown","Yorkshire and The Humber","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Yorkshire and The Humber","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","London","Heterosexual / straight","50","[c]","33990","32540"
"New entrant CS","2021","Asian","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
