"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","AA/AO","Unknown","130","[c]","20700","20140"
"New entrant CS","2021","60-64","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","EO","Unknown","65","[c]","27060","27570"
"New entrant CS","2021","60-64","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","G6/G7","Unknown","30","[c]","59560","57650"
"New entrant CS","2021","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","SEO/HEO","Unknown","50","[c]","37440","36820"
"New entrant CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AA/AO","Heterosexual / straight","345","[c]","20870","21010"
"New entrant CS","2021","60-64","White","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","EO","Heterosexual / straight","270","[c]","27840","27570"
"New entrant CS","2021","60-64","White","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G6/G7","Heterosexual / straight","45","[c]","60290","57400"
"New entrant CS","2021","60-64","White","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SEO/HEO","Heterosexual / straight","115","[c]","36430","36330"
"New entrant CS","2021","60-64","White","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","AA/AO","Unknown","35","[c]","20390","20740"
"New entrant CS","2021","65+","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","AA/AO","Heterosexual / straight","50","[c]","20800","21010"
"New entrant CS","2021","65+","White","AA/AO","LGBO","[c]","[c]","[c]","[c]"
