"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Digital, Data & Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Finance","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Human Resources","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Legal","Legal","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Operational Delivery","95","[c]","29420","24000"
"New entrant CS","2021","40-49","Asian","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Policy","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Science and Engineering","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Tax","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Project Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Digital, Data and Technology","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Medicine","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Unknown","315","[c]","29220","27570"
"New entrant CS","2021","40-49","Black","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Debt","Tax","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Finance","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Legal","Legal","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","No function","Operational Delivery","85","[c]","31160","29360"
