"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
