"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","London","440","[c]","40540","36040"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Outside London","635","[c]","30260","27570"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Economics","London","50","[c]","41980","36020"
"Leaver Dept.","2021","White","Analysis","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Operational Research","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Social Research","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Social Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Statistics","London","35","[c]","43660","40480"
"Leaver Dept.","2021","White","Analysis","Statistics","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Commercial","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Commercial","Outside London","55","[c]","37960","37360"
"Leaver Dept.","2021","White","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Communications","London","55","[c]","49890","49600"
"Leaver Dept.","2021","White","Communications","Communications","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Unknown","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Debt","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Digital, Data and Technology","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Digital, Data and Technology","Outside London","45","[c]","37790","32760"
"Leaver Dept.","2021","White","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","London","30","[c]","53370","54700"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Finance","London","40","[c]","57710","53380"
"Leaver Dept.","2021","White","Finance","Finance","Outside London","55","[c]","39530","38070"
"Leaver Dept.","2021","White","Finance","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Grants Management","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Human Resources","London","60","[c]","42030","37220"
"Leaver Dept.","2021","White","Human Resources","Human Resources","Outside London","110","[c]","38000","34400"
"Leaver Dept.","2021","White","Human Resources","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Human Resources","Unknown","London","50","[c]","43690","34140"
"Leaver Dept.","2021","White","Human Resources","Unknown","Outside London","55","[c]","30340","24920"
"Leaver Dept.","2021","White","Human Resources","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","Internal Audit","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Legal","London","50","[c]","59120","54810"
"Leaver Dept.","2021","White","Legal","Legal","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Operational Delivery","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Other","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Legal","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Economics","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Human Resources","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","International Trade","London","35","[c]","42740","38540"
"Leaver Dept.","2021","White","No function","International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","International Trade","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Operational Delivery","London","140","[c]","41780","36800"
"Leaver Dept.","2021","White","No function","Operational Delivery","Outside London","565","[c]","25370","21590"
"Leaver Dept.","2021","White","No function","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Operational Research","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Other","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Other","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Planning","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Policy","London","505","[c]","47030","43100"
"Leaver Dept.","2021","White","No function","Policy","Outside London","40","[c]","35920","32180"
"Leaver Dept.","2021","White","No function","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Policy","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Psychology","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","London","230","[c]","48290","52500"
"Leaver Dept.","2021","White","No function","Unknown","Outside London","55","[c]","[c]","[c]"
"Leaver Dept.","2021","White","No function","Unknown","Unknown","160","[c]","35890","32000"
"Leaver Dept.","2021","White","Project Delivery","Commercial","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Project Delivery","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
