"Status","Year","Age","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Female","Heterosexual / straight","145","[c]","31580","24920"
"New entrant CS","2021","60-64","No function","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Female","Unknown","70","[c]","27330","20140"
"New entrant CS","2021","60-64","No function","Male","Heterosexual / straight","110","[c]","29040","22350"
"New entrant CS","2021","60-64","No function","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Male","Unknown","65","[c]","31200","22600"
"New entrant CS","2021","60-64","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Male","Heterosexual / straight","30","[c]","43820","40000"
"New entrant CS","2021","60-64","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Heterosexual / straight","270","[c]","25620","27570"
"New entrant CS","2021","60-64","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Unknown","60","[c]","27570","27570"
"New entrant CS","2021","60-64","Unknown","Male","Heterosexual / straight","250","[c]","27370","27570"
"New entrant CS","2021","60-64","Unknown","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Male","Unknown","70","[c]","35010","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
