"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Policy","G6/G7","35","[c]","56210","54110"
"New entrant CS","2021","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","SEO/HEO","135","[c]","33330","32620"
"New entrant CS","2021","Undeclared","Project Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","SEO/HEO","45","[c]","34040","31660"
"New entrant CS","2021","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","215","[c]","21600","21010"
"New entrant CS","2021","Undeclared","Unknown","EO","430","[c]","28580","27570"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","50","[c]","32590","33970"
"New entrant CS","2021","Undeclared","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","40","[c]","24650","25000"
"New entrant CS","2021","Unknown","Commercial","G6/G7","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","120","[c]","36060","36560"
"New entrant CS","2021","Unknown","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","95","[c]","26650","27270"
"New entrant CS","2021","Unknown","Communications","G6/G7","45","[c]","58060","57430"
"New entrant CS","2021","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","85","[c]","37230","36660"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","AA/AO","50","[c]","21630","21590"
"New entrant CS","2021","Unknown","Digital, Data and Technology","EO","210","[c]","26790","26350"
"New entrant CS","2021","Unknown","Digital, Data and Technology","G6/G7","245","[c]","59000","57430"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","SEO/HEO","445","[c]","37150","36680"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","AA/AO","35","[c]","20110","19130"
"New entrant CS","2021","Unknown","Economics","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","SEO/HEO","110","[c]","34200","32790"
"New entrant CS","2021","Unknown","Finance","AA/AO","40","[c]","20060","20140"
"New entrant CS","2021","Unknown","Finance","EO","70","[c]","25040","25000"
"New entrant CS","2021","Unknown","Finance","G6/G7","40","[c]","57660","55020"
"New entrant CS","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","150","[c]","35540","33000"
"New entrant CS","2021","Unknown","Human Resources","AA/AO","50","[c]","20660","20810"
"New entrant CS","2021","Unknown","Human Resources","EO","95","[c]","26030","26730"
"New entrant CS","2021","Unknown","Human Resources","G6/G7","40","[c]","56800","55020"
"New entrant CS","2021","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","SEO/HEO","90","[c]","34460","32790"
"New entrant CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","EO","45","[c]","26060","24880"
"New entrant CS","2021","Unknown","Intelligence Analysis","G6/G7","50","[c]","58240","53360"
"New entrant CS","2021","Unknown","Intelligence Analysis","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","SEO/HEO","30","[c]","33560","32120"
"New entrant CS","2021","Unknown","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","EO","85","[c]","26230","25560"
"New entrant CS","2021","Unknown","Legal","G6/G7","270","[c]","52690","50520"
"New entrant CS","2021","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","175","[c]","34840","38000"
"New entrant CS","2021","Unknown","Medicine","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6/G7","40","[c]","74820","77970"
"New entrant CS","2021","Unknown","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","40","[c]","36800","37890"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","4860","[c]","21770","21430"
"New entrant CS","2021","Unknown","Operational Delivery","EO","1625","[c]","27450","25980"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","110","[c]","56160","55000"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","710","[c]","35690","36030"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","405","[c]","22480","22920"
"New entrant CS","2021","Unknown","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","30","[c]","35550","36160"
"New entrant CS","2021","Unknown","Other","AA/AO","175","[c]","21230","20920"
"New entrant CS","2021","Unknown","Other","EO","210","[c]","26130","26950"
"New entrant CS","2021","Unknown","Other","G6/G7","35","[c]","60130","57430"
"New entrant CS","2021","Unknown","Other","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO/HEO","135","[c]","35880","35050"
"New entrant CS","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","50","[c]","21480","21590"
"New entrant CS","2021","Unknown","Policy","EO","300","[c]","26250","27270"
"New entrant CS","2021","Unknown","Policy","G6/G7","320","[c]","56110","53380"
"New entrant CS","2021","Unknown","Policy","SCS level","35","[c]","92420","80000"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","800","[c]","34680","33570"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","75","[c]","23630","25560"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","55","[c]","57370","55740"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","185","[c]","36840","36740"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","EO","55","[c]","25240","24500"
"New entrant CS","2021","Unknown","Property","G6/G7","40","[c]","55980","52580"
"New entrant CS","2021","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","50","[c]","34890","33750"
"New entrant CS","2021","Unknown","Psychology","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","EO","75","[c]","21610","16780"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SEO/HEO","45","[c]","35630","34000"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","AA/AO","230","[c]","26400","23540"
"New entrant CS","2021","Unknown","Security","EO","30","[c]","27740","25280"
"New entrant CS","2021","Unknown","Security","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","SEO/HEO","35","[c]","35310","35250"
"New entrant CS","2021","Unknown","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","SEO/HEO","85","[c]","33050","32540"
"New entrant CS","2021","Unknown","Statistics","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","SEO/HEO","90","[c]","33650","32540"
"New entrant CS","2021","Unknown","Tax","AA/AO","1520","[c]","20170","20140"
"New entrant CS","2021","Unknown","Tax","EO","460","[c]","25560","25560"
"New entrant CS","2021","Unknown","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","SEO/HEO","150","[c]","32960","31810"
"New entrant CS","2021","Unknown","Unknown","AA/AO","1005","[c]","21250","21010"
"New entrant CS","2021","Unknown","Unknown","EO","1555","[c]","28280","27570"
"New entrant CS","2021","Unknown","Unknown","G6/G7","325","[c]","61180","55000"
"New entrant CS","2021","Unknown","Unknown","SCS level","195","[c]","84770","72000"
"New entrant CS","2021","Unknown","Unknown","SEO/HEO","1060","[c]","31610","28000"
"New entrant CS","2021","Unknown","Unknown","Unknown","335","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
