"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Operational Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Policy","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Veterinarian","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Digital, Data and Technology","Heterosexual / straight","35","[c]","28820","27130"
"New entrant CS","2021","HM Land Registry","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Digital, Data and Technology","Unknown","65","[c]","33570","27130"
"New entrant CS","2021","HM Land Registry","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Legal","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Operational Delivery","Heterosexual / straight","235","[c]","22960","22350"
"New entrant CS","2021","HM Land Registry","Operational Delivery","LGBO","30","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Operational Delivery","Unknown","240","[c]","22750","22350"
"New entrant CS","2021","HM Land Registry","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Digital, Data and Technology","Heterosexual / straight","70","[c]","37290","31810"
"New entrant CS","2021","HM Revenue and Customs","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Digital, Data and Technology","Unknown","140","[c]","37250","31810"
"New entrant CS","2021","HM Revenue and Customs","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Economics","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Finance","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Human Resources","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Human Resources","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Legal","Heterosexual / straight","35","[c]","35770","25560"
"New entrant CS","2021","HM Revenue and Customs","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs","Legal","Unknown","50","[c]","33200","25560"
"New entrant CS","2021","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","220","[c]","22430","20880"
"New entrant CS","2021","HM Revenue and Customs","Operational Delivery","LGBO","25","[c]","[c]","[c]"
