"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Security","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Scotland","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","South East (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","South East (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","West Midlands (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Yorkshire and The Humber","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","Heterosexual / straight","135","[c]","27250","27570"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East of England","Heterosexual / straight","270","[c]","27950","27570"
"New entrant CS","2021","40-49","Unknown","East of England","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East of England","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","East of England","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","London","Heterosexual / straight","495","[c]","32900","31060"
"New entrant CS","2021","40-49","Unknown","London","LGBO","35","[c]","31930","31060"
"New entrant CS","2021","40-49","Unknown","London","Undeclared","35","[c]","33370","31060"
"New entrant CS","2021","40-49","Unknown","London","Unknown","160","[c]","40770","31060"
"New entrant CS","2021","40-49","Unknown","North East (England)","Heterosexual / straight","190","[c]","25350","21010"
"New entrant CS","2021","40-49","Unknown","North East (England)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","North East (England)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","North East (England)","Unknown","40","[c]","24770","24880"
"New entrant CS","2021","40-49","Unknown","North West (England)","Heterosexual / straight","385","[c]","27800","27570"
"New entrant CS","2021","40-49","Unknown","North West (England)","LGBO","40","[c]","27330","27570"
"New entrant CS","2021","40-49","Unknown","North West (England)","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","North West (England)","Unknown","95","[c]","28920","27470"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Northern Ireland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland","Heterosexual / straight","330","[c]","29120","27570"
"New entrant CS","2021","40-49","Unknown","Scotland","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland","Unknown","175","[c]","36590","30650"
"New entrant CS","2021","40-49","Unknown","South East (England)","Heterosexual / straight","415","[c]","28220","27570"
"New entrant CS","2021","40-49","Unknown","South East (England)","LGBO","30","[c]","27040","27570"
"New entrant CS","2021","40-49","Unknown","South East (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","South East (England)","Unknown","75","[c]","30200","27570"
"New entrant CS","2021","40-49","Unknown","South West (England)","Heterosexual / straight","245","[c]","26510","27570"
"New entrant CS","2021","40-49","Unknown","South West (England)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","South West (England)","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","South West (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","50","[c]","30320","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","70","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Wales","Heterosexual / straight","115","[c]","27510","27570"
"New entrant CS","2021","40-49","Unknown","Wales","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Wales","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Wales","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Heterosexual / straight","195","[c]","27950","27570"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","West Midlands (England)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Heterosexual / straight","285","[c]","28860","27570"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Yorkshire and The Humber","Unknown","75","[c]","28280","27570"
"New entrant CS","2021","50-59","Analysis","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","London","Unknown","45","[c]","90100","73500"
"New entrant CS","2021","50-59","Commercial","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South East (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South West (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Yorkshire and The Humber","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
