"Status","Year","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","70","[c]","24870","24370"
"New entrant CS","2021","Unknown","Cabinet Office (excl. agencies)","1045","[c]","40830","28000"
"New entrant CS","2021","Unknown","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Companies House","35","[c]","32210","32070"
"New entrant CS","2021","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Criminal Injuries Compensation Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","150","[c]","31160","25480"
"New entrant CS","2021","Unknown","Defence Equipment and Support","150","[c]","27020","22000"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","135","[c]","37930","33570"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","45","[c]","41770","34020"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","235","[c]","35400","32390"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","260","[c]","36670","32560"
"New entrant CS","2021","Unknown","Department for International Trade","100","[c]","38710","32120"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","180","[c]","37430","34710"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","1805","[c]","27690","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","830","[c]","40820","32790"
"New entrant CS","2021","Unknown","Disclosure Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","145","[c]","21990","21590"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","155","[c]","28180","26130"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","35","[c]","38950","36500"
"New entrant CS","2021","Unknown","Education Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","1080","[c]","21610","19930"
"New entrant CS","2021","Unknown","HM Land Registry","265","[c]","26300","22350"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","2100","[c]","24030","22850"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","3280","[c]","24150","20140"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","1430","[c]","31490","25770"
"New entrant CS","2021","Unknown","Insolvency Service","115","[c]","22910","20880"
"New entrant CS","2021","Unknown","Institute for Apprenticeships and Technical Education","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","30","[c]","22260","19930"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","65","[c]","29930","26590"
"New entrant CS","2021","Unknown","Met Office","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","545","[c]","30530","26100"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","70","[c]","38150","34710"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","255","[c]","39700","36800"
"New entrant CS","2021","Unknown","National Crime Agency","125","[c]","37670","36200"
"New entrant CS","2021","Unknown","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","National Records of Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Northern Ireland Office","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office for Budget Responsibility","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Office of the Public Guardian","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectorate","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Public Health England","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Registers of Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Rural Payments Agency","45","[c]","24710","21050"
"New entrant CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Courts and Tribunals Service","90","[c]","22910","20850"
"New entrant CS","2021","Unknown","Scottish Government (excl. agencies)","425","[c]","38240","30650"
"New entrant CS","2021","Unknown","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Scottish Prison Service","260","[c]","22090","20810"
"New entrant CS","2021","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Security Scotland","120","[c]","27420","21150"
"New entrant CS","2021","Unknown","Standards and Testing Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Student Awards Agency for Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Submarine Delivery Agency","35","[c]","28580","17910"
"New entrant CS","2021","Unknown","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Transport Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","UK Hydrographic Office","30","[c]","29510","20910"
"New entrant CS","2021","Unknown","UK Intellectual Property Office","125","[c]","27160","23320"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","255","[c]","30820","29540"
"New entrant CS","2021","Unknown","Valuation Office Agency","115","[c]","25400","24500"
"New entrant CS","2021","Unknown","Vehicle Certification Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Water Services Regulation Authority","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Government (excl. agencies)","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Revenue Authority","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Wilton Park","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Advisory, Conciliation and Arbitration Service","45","[c]","26210","24250"
"New entrant CS","2021","White","Animal and Plant Health Agency","355","[c]","25050","24370"
"New entrant CS","2021","White","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Cabinet Office (excl. agencies)","480","[c]","38020","34550"
"New entrant CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Charity Commission","30","[c]","[c]","[c]"
"New entrant CS","2021","White","Companies House","30","[c]","38920","39820"
"New entrant CS","2021","White","Competition and Markets Authority","45","[c]","50910","53530"
"New entrant CS","2021","White","Criminal Injuries Compensation Authority","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Crown Commercial Service","115","[c]","35960","34800"
"New entrant CS","2021","White","Crown Office and Procurator Fiscal Service","140","[c]","25180","20760"
"New entrant CS","2021","White","Crown Prosecution Service","445","[c]","34390","30130"
"New entrant CS","2021","White","Debt Management Office","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Defence Equipment and Support","490","[c]","33210","29500"
"New entrant CS","2021","White","Defence Science and Technology Laboratory","185","[c]","31690","28650"
"New entrant CS","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","435","[c]","38660","33570"
"New entrant CS","2021","White","Department for Digital, Culture, Media and Sport","255","[c]","39560","34020"
"New entrant CS","2021","White","Department for Education (excl. agencies)","295","[c]","35810","32870"
"New entrant CS","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","620","[c]","36890","32560"
"New entrant CS","2021","White","Department for International Trade","175","[c]","37050","31800"
"New entrant CS","2021","White","Department for Transport (excl. agencies)","265","[c]","37270","34710"
"New entrant CS","2021","White","Department for Work and Pensions (excl. agencies)","10545","[c]","26110","27570"
"New entrant CS","2021","White","Department of Health and Social Care (excl. agencies)","210","[c]","37830","32790"
"New entrant CS","2021","White","Disclosure Scotland","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Driver and Vehicle Licensing Agency","170","[c]","24990","21590"
"New entrant CS","2021","White","Driver and Vehicle Standards Agency","95","[c]","28370","26130"
"New entrant CS","2021","White","Education and Skills Funding Agency","50","[c]","33710","29840"
"New entrant CS","2021","White","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Food Standards Agency","75","[c]","34630","32350"
"New entrant CS","2021","White","Food Standards Scotland","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Forestry and Land Scotland","85","[c]","26830","25140"
"New entrant CS","2021","White","Government Actuary's Department","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Government Internal Audit Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Government Legal Department","175","[c]","41880","43920"
"New entrant CS","2021","White","Government Property Agency","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Health and Safety Executive","155","[c]","31090","26370"
"New entrant CS","2021","White","HM Courts and Tribunals Service","775","[c]","21880","19450"
"New entrant CS","2021","White","HM Land Registry","375","[c]","25930","22350"
"New entrant CS","2021","White","HM Prison and Probation Service","3100","[c]","23660","22850"
"New entrant CS","2021","White","HM Revenue and Customs (excl. agencies)","1440","[c]","25720","20140"
"New entrant CS","2021","White","HM Treasury (excl. agencies)","265","[c]","32250","28500"
"New entrant CS","2021","White","Home Office (incl. agencies)","550","[c]","31580","24890"
"New entrant CS","2021","White","Insolvency Service","80","[c]","26070","20880"
"New entrant CS","2021","White","Institute for Apprenticeships and Technical Education","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal Aid Agency","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Maritime and Coastguard Agency","115","[c]","34420","31040"
"New entrant CS","2021","White","Medicines and Healthcare Products Regulatory Agency","75","[c]","41700","40450"
"New entrant CS","2021","White","Met Office","110","[c]","33400","30930"
"New entrant CS","2021","White","Ministry of Defence (excl. agencies)","2155","[c]","28760","26350"
"New entrant CS","2021","White","Ministry of Housing, Communities and Local Government (excl. agencies)","180","[c]","40960","33210"
"New entrant CS","2021","White","Ministry of Justice (excl. agencies)","355","[c]","36850","33930"
"New entrant CS","2021","White","National Crime Agency","775","[c]","34000","32770"
"New entrant CS","2021","White","National Infrastructure Commission","10","[c]","[c]","[c]"
"New entrant CS","2021","White","National Records of Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","White","National Savings and Investments","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Northern Ireland Office","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Office for Standards in Education, Children's Services and Skills","145","[c]","50630","46360"
"New entrant CS","2021","White","Office of Gas and Electricity Markets","235","[c]","33890","26000"
"New entrant CS","2021","White","Office of Qualifications and Examinations Regulation","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of Rail and Road","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of the Public Guardian","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Planning Inspectorate","60","[c]","30700","26050"
"New entrant CS","2021","White","Public Health England","1400","[c]","35420","31370"
"New entrant CS","2021","White","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Rural Payments Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Courts and Tribunals Service","10","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Forestry","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Government (excl. agencies)","340","[c]","35860","30650"
"New entrant CS","2021","White","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Prison Service","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Serious Fraud Office","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Social Security Scotland","250","[c]","24700","20060"
"New entrant CS","2021","White","Standards and Testing Agency","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Student Awards Agency for Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Submarine Delivery Agency","150","[c]","37680","33000"
"New entrant CS","2021","White","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","The National Archives","45","[c]","32460","30930"
"New entrant CS","2021","White","Transport Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Export Finance","50","[c]","46590","44080"
"New entrant CS","2021","White","UK Hydrographic Office","40","[c]","27530","20170"
"New entrant CS","2021","White","UK Intellectual Property Office","45","[c]","31660","28380"
"New entrant CS","2021","White","UK Space Agency","15","[c]","[c]","[c]"
"New entrant CS","2021","White","UK Supreme Court","10","[c]","[c]","[c]"
"New entrant CS","2021","White","United Kingdom Statistics Authority","690","[c]","32050","29540"
"New entrant CS","2021","White","Valuation Office Agency","135","[c]","25300","22690"
"New entrant CS","2021","White","Vehicle Certification Agency","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Veterinary Medicines Directorate","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Wales Office","10","[c]","[c]","[c]"
