"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","Heterosexual / straight","85","[c]","38480","38000"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","SEO/HEO","Unknown","80","[c]","30710","30850"
"New entrant CS","2021","Unknown","Medicine","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","G6/G7","Unknown","30","[c]","75090","78420"
"New entrant CS","2021","Unknown","Medicine","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","Heterosexual / straight","665","[c]","21490","21430"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","LGBO","70","[c]","21770","22350"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","Undeclared","85","[c]","21040","20850"
"New entrant CS","2021","Unknown","Operational Delivery","AA/AO","Unknown","4035","[c]","21830","21430"
"New entrant CS","2021","Unknown","Operational Delivery","EO","Heterosexual / straight","620","[c]","29450","28840"
"New entrant CS","2021","Unknown","Operational Delivery","EO","LGBO","55","[c]","28990","27660"
"New entrant CS","2021","Unknown","Operational Delivery","EO","Undeclared","50","[c]","28440","27660"
"New entrant CS","2021","Unknown","Operational Delivery","EO","Unknown","905","[c]","25940","24880"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","Heterosexual / straight","45","[c]","56410","53520"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","G6/G7","Unknown","55","[c]","55320","55000"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","Heterosexual / straight","280","[c]","37800","39750"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","SEO/HEO","Unknown","395","[c]","34100","32540"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","Unknown","380","[c]","22470","22920"
"New entrant CS","2021","Unknown","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","AA/AO","Heterosexual / straight","45","[c]","20770","20920"
"New entrant CS","2021","Unknown","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","AA/AO","Unknown","120","[c]","21500","20920"
"New entrant CS","2021","Unknown","Other","EO","Heterosexual / straight","55","[c]","26810","26950"
"New entrant CS","2021","Unknown","Other","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","EO","Unknown","150","[c]","25860","27100"
"New entrant CS","2021","Unknown","Other","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","SEO/HEO","Unknown","105","[c]","36210","35050"
"New entrant CS","2021","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","AA/AO","Unknown","40","[c]","21550","21980"
"New entrant CS","2021","Unknown","Policy","EO","Heterosexual / straight","65","[c]","26990","27270"
"New entrant CS","2021","Unknown","Policy","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","EO","Unknown","220","[c]","25950","27270"
"New entrant CS","2021","Unknown","Policy","G6/G7","Heterosexual / straight","65","[c]","55150","53420"
"New entrant CS","2021","Unknown","Policy","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","G6/G7","Unknown","240","[c]","56430","53380"
"New entrant CS","2021","Unknown","Policy","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SCS level","Unknown","30","[c]","93840","80000"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","Heterosexual / straight","195","[c]","34760","33570"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","SEO/HEO","Unknown","550","[c]","34760","33300"
"New entrant CS","2021","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","EO","Unknown","55","[c]","22520","25560"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","G6/G7","Unknown","45","[c]","57610","57430"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","Heterosexual / straight","60","[c]","37300","36740"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","SEO/HEO","Unknown","115","[c]","36520","36250"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","EO","Unknown","40","[c]","25100","24500"
"New entrant CS","2021","Unknown","Property","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","SEO/HEO","Unknown","35","[c]","34780","30880"
"New entrant CS","2021","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","EO","Unknown","65","[c]","20980","16780"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
