"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Debt","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Debt","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","Male","80","[c]","45920","47550"
"New entrant CS","2021","50-59","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Female","40","[c]","38140","30110"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","No function","Female","570","[c]","30060","23140"
"New entrant CS","2021","50-59","Declared non-disabled","No function","Male","470","[c]","33600","25850"
"New entrant CS","2021","50-59","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","Female","60","[c]","40640","36520"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","Male","135","[c]","43380","40580"
"New entrant CS","2021","50-59","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Property","Male","70","[c]","38630","33300"
"New entrant CS","2021","50-59","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Security","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Security","Male","90","[c]","28560","21900"
"New entrant CS","2021","50-59","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Female","1510","[c]","27140","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Male","1000","[c]","27840","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","Female","70","[c]","34600","31100"
"New entrant CS","2021","50-59","Undeclared","No function","Male","40","[c]","46750","36000"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Female","70","[c]","27260","27570"
"New entrant CS","2021","50-59","Undeclared","Unknown","Male","45","[c]","26240","27570"
"New entrant CS","2021","50-59","Unknown","Analysis","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","Female","35","[c]","74310","71000"
"New entrant CS","2021","50-59","Unknown","Commercial","Male","50","[c]","82790","72130"
"New entrant CS","2021","50-59","Unknown","Communications","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Communications","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Counter Fraud","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Debt","Female","30","[c]","20270","20140"
"New entrant CS","2021","50-59","Unknown","Debt","Male","35","[c]","20900","20140"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Digital, Data & Technology","Male","70","[c]","48180","47080"
"New entrant CS","2021","50-59","Unknown","Finance","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Finance","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Human Resources","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Legal","Female","45","[c]","39530","40000"
"New entrant CS","2021","50-59","Unknown","Legal","Male","45","[c]","44300","48080"
"New entrant CS","2021","50-59","Unknown","No function","Female","500","[c]","26550","22350"
"New entrant CS","2021","50-59","Unknown","No function","Male","495","[c]","30720","26130"
"New entrant CS","2021","50-59","Unknown","Project Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Project Delivery","Male","45","[c]","46010","43500"
"New entrant CS","2021","50-59","Unknown","Property","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Property","Male","30","[c]","33830","25430"
"New entrant CS","2021","50-59","Unknown","Security","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Security","Male","50","[c]","34570","38150"
"New entrant CS","2021","50-59","Unknown","Unknown","Female","400","[c]","31820","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","Male","390","[c]","34980","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Debt","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Debt","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Female","50","[c]","26230","27570"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Male","45","[c]","26640","27570"
"New entrant CS","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
