"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","No function","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Economics","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Inspector of Education and Training","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Inspector of Education and Training","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","International Trade","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","International Trade","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Medicine","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Medicine","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Operational Delivery","Female","1700","[c]","26030","22920"
"New entrant CS","2021","30-39","No function","Operational Delivery","Male","1430","[c]","26610","23940"
"New entrant CS","2021","30-39","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Other","Female","40","[c]","32420","30610"
"New entrant CS","2021","30-39","No function","Other","Male","40","[c]","34180","34480"
"New entrant CS","2021","30-39","No function","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Policy","Female","350","[c]","40700","36820"
"New entrant CS","2021","30-39","No function","Policy","Male","290","[c]","42170","38690"
"New entrant CS","2021","30-39","No function","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Psychology","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Science and Engineering","Female","125","[c]","35410","34490"
"New entrant CS","2021","30-39","No function","Science and Engineering","Male","50","[c]","34630","33940"
"New entrant CS","2021","30-39","No function","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Tax","Female","200","[c]","21820","20140"
"New entrant CS","2021","30-39","No function","Tax","Male","200","[c]","22500","20140"
"New entrant CS","2021","30-39","No function","Unknown","Female","85","[c]","40170","34550"
"New entrant CS","2021","30-39","No function","Unknown","Male","85","[c]","38220","28000"
"New entrant CS","2021","30-39","No function","Veterinarian","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","No function","Veterinarian","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Operational Delivery","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Operational Delivery","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Other","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Other","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Policy","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Policy","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Project Delivery","Female","165","[c]","37320","34710"
"New entrant CS","2021","30-39","Project Delivery","Project Delivery","Male","145","[c]","39180","38550"
"New entrant CS","2021","30-39","Project Delivery","Property","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Science and Engineering","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Science and Engineering","Male","35","[c]","35440","33000"
"New entrant CS","2021","30-39","Project Delivery","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Operational Delivery","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Property","Female","35","[c]","30700","30000"
"New entrant CS","2021","30-39","Property","Property","Male","50","[c]","36570","30990"
"New entrant CS","2021","30-39","Property","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","Security","Female","45","[c]","26870","24620"
"New entrant CS","2021","30-39","Security","Security","Male","125","[c]","27730","25540"
"New entrant CS","2021","30-39","Security","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data and Technology","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Digital, Data and Technology","Male","35","[c]","46210","44890"
"New entrant CS","2021","30-39","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Intelligence Analysis","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Medicine","Female","75","[c]","40760","33480"
"New entrant CS","2021","30-39","Unknown","Medicine","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Operational Delivery","Female","155","[c]","25790","24880"
"New entrant CS","2021","30-39","Unknown","Operational Delivery","Male","155","[c]","25030","24880"
"New entrant CS","2021","30-39","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Other","Female","145","[c]","27350","20920"
"New entrant CS","2021","30-39","Unknown","Other","Male","80","[c]","31350","26350"
"New entrant CS","2021","30-39","Unknown","Policy","Female","35","[c]","42620","39310"
"New entrant CS","2021","30-39","Unknown","Policy","Male","30","[c]","44830","42070"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Science and Engineering","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Science and Engineering","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Female","2670","[c]","28260","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Male","1960","[c]","28260","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Operational Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Social Research","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Statistics","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Analysis","Statistics","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Commercial","Female","40","[c]","38370","37710"
"New entrant CS","2021","40-49","Commercial","Commercial","Male","30","[c]","46910","38650"
"New entrant CS","2021","40-49","Commercial","Knowledge and Information Management","Female","5","[c]","[c]","[c]"
