"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Chinese","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","The National Archives","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Welsh Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Welsh Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Transport","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Transport","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Work and Pensions","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Treasury","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Treasury","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Home Office","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Home Office","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Scottish Government","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Scottish Government","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
