"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Treasury","AO","Heterosexual / straight","30","[c]","22420","22500"
"New entrant CS","2021","HM Treasury","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","EO","Heterosexual / straight","60","[c]","25260","24300"
"New entrant CS","2021","HM Treasury","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","G7","Heterosexual / straight","35","[c]","54720","52500"
"New entrant CS","2021","HM Treasury","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","HEO","Heterosexual / straight","175","[c]","31470","32320"
"New entrant CS","2021","HM Treasury","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","HEO","Undeclared","50","[c]","31960","32320"
"New entrant CS","2021","HM Treasury","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AA","Heterosexual / straight","35","[c]","19960","17990"
"New entrant CS","2021","Home Office","AA","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AA","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AO","Heterosexual / straight","125","[c]","22070","21430"
"New entrant CS","2021","Home Office","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","AO","Unknown","390","[c]","21880","21430"
"New entrant CS","2021","Home Office","EO","Heterosexual / straight","235","[c]","26350","24880"
"New entrant CS","2021","Home Office","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","EO","Unknown","595","[c]","26770","24880"
"New entrant CS","2021","Home Office","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","G6","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","G7","Heterosexual / straight","50","[c]","57580","57430"
"New entrant CS","2021","Home Office","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","G7","Unknown","125","[c]","57380","57430"
"New entrant CS","2021","Home Office","HEO","Heterosexual / straight","75","[c]","34060","35050"
"New entrant CS","2021","Home Office","HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","HEO","Unknown","175","[c]","34390","35050"
"New entrant CS","2021","Home Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SEO","Heterosexual / straight","70","[c]","41890","41950"
"New entrant CS","2021","Home Office","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","SEO","Unknown","120","[c]","42100","41950"
"New entrant CS","2021","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","AA","Heterosexual / straight","360","[c]","19200","19560"
"New entrant CS","2021","Ministry of Defence","AA","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","AA","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","AA","Unknown","95","[c]","19230","19560"
"New entrant CS","2021","Ministry of Defence","AO","Heterosexual / straight","715","[c]","22700","20920"
"New entrant CS","2021","Ministry of Defence","AO","LGBO","45","[c]","22940","20920"
"New entrant CS","2021","Ministry of Defence","AO","Undeclared","45","[c]","22370","20920"
"New entrant CS","2021","Ministry of Defence","AO","Unknown","225","[c]","25950","23540"
"New entrant CS","2021","Ministry of Defence","EO","Heterosexual / straight","675","[c]","25900","26350"
"New entrant CS","2021","Ministry of Defence","EO","LGBO","50","[c]","26520","26350"
"New entrant CS","2021","Ministry of Defence","EO","Undeclared","40","[c]","25190","26350"
"New entrant CS","2021","Ministry of Defence","EO","Unknown","205","[c]","22500","22000"
"New entrant CS","2021","Ministry of Defence","G6","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G7","Heterosexual / straight","155","[c]","57950","55000"
"New entrant CS","2021","Ministry of Defence","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","G7","Unknown","45","[c]","63550","57000"
"New entrant CS","2021","Ministry of Defence","HEO","Heterosexual / straight","575","[c]","32340","33000"
"New entrant CS","2021","Ministry of Defence","HEO","LGBO","35","[c]","31070","32180"
"New entrant CS","2021","Ministry of Defence","HEO","Undeclared","35","[c]","33340","33000"
"New entrant CS","2021","Ministry of Defence","HEO","Unknown","105","[c]","33140","33000"
"New entrant CS","2021","Ministry of Defence","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO","Heterosexual / straight","370","[c]","41240","40000"
"New entrant CS","2021","Ministry of Defence","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","SEO","Unknown","65","[c]","41370","40000"
"New entrant CS","2021","Ministry of Defence","Unknown","Heterosexual / straight","165","[c]","37770","33250"
"New entrant CS","2021","Ministry of Defence","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence","Unknown","Unknown","50","[c]","30100","26670"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AO","Heterosexual / straight","35","[c]","22070","21270"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","65","[c]","26720","27850"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G7","Heterosexual / straight","50","[c]","51580","53130"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","HEO","Heterosexual / straight","80","[c]","31750","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO","Heterosexual / straight","45","[c]","38980","39600"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA","Heterosexual / straight","690","[c]","20160","20600"
"New entrant CS","2021","Ministry of Justice","AA","LGBO","80","[c]","20030","20600"
"New entrant CS","2021","Ministry of Justice","AA","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","AA","Unknown","760","[c]","19780","20600"
"New entrant CS","2021","Ministry of Justice","AO","Heterosexual / straight","2130","[c]","23270","22850"
"New entrant CS","2021","Ministry of Justice","AO","LGBO","205","[c]","22990","22850"
"New entrant CS","2021","Ministry of Justice","AO","Undeclared","100","[c]","22800","22680"
"New entrant CS","2021","Ministry of Justice","AO","Unknown","1725","[c]","23100","22680"
"New entrant CS","2021","Ministry of Justice","EO","Heterosexual / straight","260","[c]","24650","24620"
"New entrant CS","2021","Ministry of Justice","EO","LGBO","40","[c]","24350","24620"
"New entrant CS","2021","Ministry of Justice","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","EO","Unknown","200","[c]","24270","24440"
"New entrant CS","2021","Ministry of Justice","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G7","Heterosexual / straight","110","[c]","56050","54950"
"New entrant CS","2021","Ministry of Justice","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","G7","Unknown","85","[c]","58980","56870"
"New entrant CS","2021","Ministry of Justice","HEO","Heterosexual / straight","270","[c]","29020","28600"
"New entrant CS","2021","Ministry of Justice","HEO","LGBO","45","[c]","29100","28600"
"New entrant CS","2021","Ministry of Justice","HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","HEO","Unknown","190","[c]","29320","30850"
"New entrant CS","2021","Ministry of Justice","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice","SEO","Heterosexual / straight","195","[c]","38060","36800"
"New entrant CS","2021","Ministry of Justice","SEO","LGBO","20","[c]","[c]","[c]"
