"Status","Year","Disability","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Legal","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Legal","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Operational Delivery","Female","90","[c]","25220","23520"
"New entrant CS","2021","Unknown","Asian","Operational Delivery","Male","75","[c]","26550","24880"
"New entrant CS","2021","Unknown","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Other","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Policy","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Policy","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Tax","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Communications","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Operational Delivery","Female","50","[c]","26670","24940"
"New entrant CS","2021","Unknown","Black","Operational Delivery","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Other","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Planning","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Planning","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Policy","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Policy","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
