"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","65+","Mixed","No function","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Property","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Property","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","No function","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","No function","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","No function","London","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","No function","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","No function","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","No function","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","No function","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Security","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Debt","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","No function","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","No function","London","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","No function","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","No function","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","No function","Scotland","[c]","[c]","[c]","[c]"
