"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","EO","Female","55","[c]","30150","31060"
"New entrant CS","2021","Other ethnicity","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","AO","Female","45","[c]","21480","21010"
"New entrant CS","2021","Other ethnicity","Outside London","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","EO","Female","40","[c]","27350","27570"
"New entrant CS","2021","Other ethnicity","Outside London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","AO","Female","50","[c]","20540","18200"
"New entrant CS","2021","Undeclared","London","AO","Male","30","[c]","22350","22500"
"New entrant CS","2021","Undeclared","London","EO","Female","70","[c]","29590","31060"
"New entrant CS","2021","Undeclared","London","EO","Male","45","[c]","29420","31060"
"New entrant CS","2021","Undeclared","London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","G7","Male","30","[c]","57130","55000"
"New entrant CS","2021","Undeclared","London","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","HEO","Male","45","[c]","33560","33120"
"New entrant CS","2021","Undeclared","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","AO","Female","70","[c]","20780","21010"
"New entrant CS","2021","Undeclared","Outside London","AO","Male","110","[c]","21640","21010"
"New entrant CS","2021","Undeclared","Outside London","EO","Female","95","[c]","27250","27570"
"New entrant CS","2021","Undeclared","Outside London","EO","Male","130","[c]","26680","27570"
"New entrant CS","2021","Undeclared","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","HEO","Female","35","[c]","30810","31000"
"New entrant CS","2021","Undeclared","Outside London","HEO","Male","35","[c]","32410","32660"
"New entrant CS","2021","Undeclared","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA","Female","85","[c]","20870","19060"
"New entrant CS","2021","Unknown","London","AA","Male","70","[c]","20620","19060"
"New entrant CS","2021","Unknown","London","AO","Female","420","[c]","24400","22680"
"New entrant CS","2021","Unknown","London","AO","Male","345","[c]","25620","24490"
"New entrant CS","2021","Unknown","London","EO","Female","675","[c]","28670","28650"
"New entrant CS","2021","Unknown","London","EO","Male","420","[c]","28800","28650"
"New entrant CS","2021","Unknown","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6","Female","70","[c]","71370","66320"
"New entrant CS","2021","Unknown","London","G6","Male","85","[c]","71950","68700"
"New entrant CS","2021","Unknown","London","G7","Female","210","[c]","55970","54700"
"New entrant CS","2021","Unknown","London","G7","Male","240","[c]","56650","55500"
"New entrant CS","2021","Unknown","London","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","HEO","Female","710","[c]","31800","32790"
"New entrant CS","2021","Unknown","London","HEO","Male","570","[c]","32680","32790"
"New entrant CS","2021","Unknown","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","Female","80","[c]","83800","73500"
"New entrant CS","2021","Unknown","London","SCS level","Male","100","[c]","91810","74000"
"New entrant CS","2021","Unknown","London","SEO","Female","250","[c]","41100","40650"
"New entrant CS","2021","Unknown","London","SEO","Male","190","[c]","41540","40650"
"New entrant CS","2021","Unknown","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Female","55","[c]","25490","26810"
"New entrant CS","2021","Unknown","London","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","AA","Female","540","[c]","19480","20060"
"New entrant CS","2021","Unknown","Outside London","AA","Male","455","[c]","19750","20060"
"New entrant CS","2021","Unknown","Outside London","AO","Female","2630","[c]","20920","20140"
"New entrant CS","2021","Unknown","Outside London","AO","Male","2525","[c]","21700","20810"
"New entrant CS","2021","Unknown","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","EO","Female","1405","[c]","25990","26160"
"New entrant CS","2021","Unknown","Outside London","EO","Male","1395","[c]","25700","25560"
"New entrant CS","2021","Unknown","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G6","Female","65","[c]","68020","64060"
"New entrant CS","2021","Unknown","Outside London","G6","Male","70","[c]","71680","70000"
"New entrant CS","2021","Unknown","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Outside London","G7","Female","230","[c]","53000","49860"
"New entrant CS","2021","Unknown","Outside London","G7","Male","210","[c]","53370","52050"
