"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Debt","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Grants Management","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Internal Audit","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","No function","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Unknown","Medicine","[c]","[c]","[c]","[c]"
