"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Na h-Eileanan Siar","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Na h-Eileanan Siar","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Newry, Mourne and Down","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and North East Lincolnshire","AA/AO","AO","45","[c]","21270","21430"
"New entrant CS","2021","North and North East Lincolnshire","EO","EO","25","[c]","26770","27570"
"New entrant CS","2021","North and North East Lincolnshire","Unknown","Unknown","10","[c]","21680","22920"
"New entrant CS","2021","North and West Norfolk","AA/AO","AA","20","[c]","19410","19560"
"New entrant CS","2021","North and West Norfolk","AA/AO","AO","25","[c]","22870","20920"
"New entrant CS","2021","North and West Norfolk","EO","EO","30","[c]","27760","27570"
"New entrant CS","2021","North and West Norfolk","SEO/HEO","HEO","10","[c]","31120","33000"
"New entrant CS","2021","North and West Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North and West Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","AA/AO","AO","50","[c]","20890","21010"
"New entrant CS","2021","North Hampshire","EO","EO","65","[c]","27520","27570"
"New entrant CS","2021","North Hampshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","SEO/HEO","HEO","10","[c]","33990","33240"
"New entrant CS","2021","North Hampshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","North Hampshire","Unknown","Unknown","15","[c]","24370","22920"
"New entrant CS","2021","North Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","AA/AO","AO","85","[c]","20560","20140"
"New entrant CS","2021","North Lanarkshire","EO","EO","20","[c]","27320","27570"
"New entrant CS","2021","North Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","North Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","North Northamptonshire","EO","EO","100","[c]","27590","27570"
"New entrant CS","2021","North Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","AA/AO","AA","30","[c]","20120","20600"
"New entrant CS","2021","North Nottinghamshire","AA/AO","AO","30","[c]","22680","22850"
"New entrant CS","2021","North Nottinghamshire","EO","EO","45","[c]","27330","27570"
"New entrant CS","2021","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Nottinghamshire","Unknown","Unknown","10","[c]","21140","22920"
"New entrant CS","2021","North Yorkshire CC","AA/AO","AA","15","[c]","18800","18760"
"New entrant CS","2021","North Yorkshire CC","AA/AO","AO","70","[c]","23050","20920"
"New entrant CS","2021","North Yorkshire CC","EO","EO","75","[c]","27220","27570"
"New entrant CS","2021","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire CC","SEO/HEO","HEO","20","[c]","33060","33090"
"New entrant CS","2021","North Yorkshire CC","SEO/HEO","SEO","10","[c]","41840","40000"
"New entrant CS","2021","North Yorkshire CC","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","AA/AO","AO","10","[c]","20960","21010"
"New entrant CS","2021","Northumberland","EO","EO","20","[c]","26630","27570"
"New entrant CS","2021","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","AA/AO","AA","25","[c]","20290","20600"
"New entrant CS","2021","Norwich and East Norfolk","AA/AO","AO","75","[c]","21010","21010"
"New entrant CS","2021","Norwich and East Norfolk","EO","EO","80","[c]","26170","27570"
"New entrant CS","2021","Norwich and East Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","SEO/HEO","HEO","15","[c]","29560","29320"
"New entrant CS","2021","Norwich and East Norfolk","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Norwich and East Norfolk","Unknown","Unknown","25","[c]","23150","24020"
"New entrant CS","2021","Nottingham","AA/AO","AA","20","[c]","19970","20600"
"New entrant CS","2021","Nottingham","AA/AO","AO","270","[c]","21080","21010"
"New entrant CS","2021","Nottingham","EO","EO","295","[c]","25850","25560"
"New entrant CS","2021","Nottingham","G6/G7","G6","10","[c]","67350","64670"
"New entrant CS","2021","Nottingham","G6/G7","G7","40","[c]","52820","49930"
"New entrant CS","2021","Nottingham","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Nottingham","SEO/HEO","HEO","130","[c]","30970","31810"
"New entrant CS","2021","Nottingham","SEO/HEO","SEO","55","[c]","40480","39450"
"New entrant CS","2021","Nottingham","Unknown","Unknown","20","[c]","20780","22920"
"New entrant CS","2021","Orkney Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Orkney Islands","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","SEO/HEO","HEO","20","[c]","36220","33000"
"New entrant CS","2021","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","AA/AO","AA","50","[c]","20240","20600"
"New entrant CS","2021","Oxfordshire","AA/AO","AO","120","[c]","23590","21190"
"New entrant CS","2021","Oxfordshire","EO","EO","105","[c]","25230","27570"
"New entrant CS","2021","Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","G6/G7","G7","10","[c]","66840","64080"
"New entrant CS","2021","Oxfordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Oxfordshire","SEO/HEO","HEO","30","[c]","32750","33000"
"New entrant CS","2021","Oxfordshire","SEO/HEO","SEO","20","[c]","39470","38390"
"New entrant CS","2021","Oxfordshire","Unknown","Unknown","25","[c]","24150","22920"
"New entrant CS","2021","Perth and Kinross and Stirling","AA/AO","AA","10","[c]","19260","18980"
"New entrant CS","2021","Perth and Kinross and Stirling","AA/AO","AO","45","[c]","21650","20810"
"New entrant CS","2021","Perth and Kinross and Stirling","EO","EO","45","[c]","27080","27570"
"New entrant CS","2021","Perth and Kinross and Stirling","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Perth and Kinross and Stirling","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","AA/AO","AO","55","[c]","21730","22350"
"New entrant CS","2021","Peterborough","EO","EO","70","[c]","27420","27570"
"New entrant CS","2021","Peterborough","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","SEO/HEO","HEO","10","[c]","30390","29180"
"New entrant CS","2021","Peterborough","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Peterborough","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","AA/AO","AA","35","[c]","19790","19560"
"New entrant CS","2021","Plymouth","AA/AO","AO","125","[c]","21600","20920"
"New entrant CS","2021","Plymouth","EO","EO","85","[c]","26880","27130"
"New entrant CS","2021","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Plymouth","G6/G7","G7","10","[c]","56690","54020"
"New entrant CS","2021","Plymouth","SEO/HEO","HEO","25","[c]","34460","33090"
"New entrant CS","2021","Plymouth","SEO/HEO","SEO","20","[c]","41550","40000"
"New entrant CS","2021","Plymouth","Unknown","Unknown","30","[c]","26870","19040"
"New entrant CS","2021","Portsmouth","AA/AO","AA","30","[c]","18820","19560"
"New entrant CS","2021","Portsmouth","AA/AO","AO","170","[c]","22470","20140"
"New entrant CS","2021","Portsmouth","EO","EO","155","[c]","27100","27570"
"New entrant CS","2021","Portsmouth","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","G6/G7","G7","10","[c]","55130","53500"
"New entrant CS","2021","Portsmouth","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Portsmouth","SEO/HEO","HEO","35","[c]","33060","33000"
"New entrant CS","2021","Portsmouth","SEO/HEO","SEO","15","[c]","40440","40000"
"New entrant CS","2021","Portsmouth","Unknown","Unknown","10","[c]","33020","26740"
"New entrant CS","2021","Powys","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Powys","AA/AO","AO","15","[c]","20780","20500"
"New entrant CS","2021","Powys","EO","EO","10","[c]","26600","26960"
"New entrant CS","2021","Powys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","AA/AO","AA","10","[c]","17990","17990"
"New entrant CS","2021","Redbridge and Waltham Forest","AA/AO","AO","85","[c]","24580","25110"
"New entrant CS","2021","Redbridge and Waltham Forest","EO","EO","180","[c]","30940","31060"
"New entrant CS","2021","Redbridge and Waltham Forest","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Redbridge and Waltham Forest","Unknown","Unknown","10","[c]","27650","26810"
"New entrant CS","2021","Sandwell","AA/AO","AO","25","[c]","20990","21010"
"New entrant CS","2021","Sandwell","EO","EO","10","[c]","27690","27570"
"New entrant CS","2021","Sandwell","Unknown","Unknown","10","[c]","22530","22920"
"New entrant CS","2021","Scottish Borders","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","EO","EO","25","[c]","27420","27570"
"New entrant CS","2021","Scottish Borders","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Borders","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","AA/AO","AA","20","[c]","18040","17990"
"New entrant CS","2021","Sefton","AA/AO","AO","140","[c]","20600","20480"
"New entrant CS","2021","Sefton","EO","EO","140","[c]","26170","26370"
"New entrant CS","2021","Sefton","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","G6/G7","G7","10","[c]","52490","52580"
"New entrant CS","2021","Sefton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sefton","SEO/HEO","HEO","30","[c]","31100","31250"
"New entrant CS","2021","Sefton","SEO/HEO","SEO","25","[c]","42370","39330"
"New entrant CS","2021","Sefton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","AA/AO","AO","295","[c]","21060","21010"
"New entrant CS","2021","Sheffield","EO","EO","200","[c]","26730","27570"
"New entrant CS","2021","Sheffield","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","G6/G7","G7","55","[c]","54820","54000"
"New entrant CS","2021","Sheffield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Sheffield","SEO/HEO","HEO","90","[c]","30830","29850"
"New entrant CS","2021","Sheffield","SEO/HEO","SEO","65","[c]","37840","36500"
"New entrant CS","2021","Sheffield","Unknown","Unknown","15","[c]","21150","20690"
"New entrant CS","2021","Shetland Islands","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Shetland Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","AA/AO","AO","20","[c]","22000","22850"
"New entrant CS","2021","Shropshire CC","EO","EO","65","[c]","27290","27570"
"New entrant CS","2021","Shropshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","AA/AO","AO","10","[c]","21000","21010"
"New entrant CS","2021","Solihull","EO","EO","35","[c]","26750","27570"
"New entrant CS","2021","Solihull","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","AA/AO","AO","85","[c]","20590","20660"
"New entrant CS","2021","Somerset","EO","EO","70","[c]","26580","27570"
"New entrant CS","2021","Somerset","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","SEO/HEO","HEO","20","[c]","32470","33290"
"New entrant CS","2021","Somerset","SEO/HEO","SEO","10","[c]","41920","42510"
"New entrant CS","2021","Somerset","Unknown","Unknown","15","[c]","22030","22920"
"New entrant CS","2021","South and West Derbyshire","AA/AO","AA","15","[c]","20510","20600"
"New entrant CS","2021","South and West Derbyshire","AA/AO","AO","35","[c]","21290","21010"
"New entrant CS","2021","South and West Derbyshire","EO","EO","50","[c]","27210","27570"
"New entrant CS","2021","South and West Derbyshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","EO","EO","70","[c]","27370","27570"
"New entrant CS","2021","South Hampshire","AA/AO","AA","35","[c]","19370","19130"
"New entrant CS","2021","South Hampshire","AA/AO","AO","85","[c]","21690","20920"
"New entrant CS","2021","South Hampshire","EO","EO","175","[c]","25890","26350"
"New entrant CS","2021","South Hampshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","G6/G7","G7","25","[c]","50390","49810"
"New entrant CS","2021","South Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","SEO/HEO","HEO","165","[c]","30410","29540"
"New entrant CS","2021","South Hampshire","SEO/HEO","SEO","75","[c]","36910","36030"
"New entrant CS","2021","South Hampshire","Unknown","Unknown","15","[c]","19470","18460"
"New entrant CS","2021","South Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","AA/AO","AO","210","[c]","20170","20140"
"New entrant CS","2021","South Lanarkshire","EO","EO","15","[c]","26490","26160"
"New entrant CS","2021","South Lanarkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","AA/AO","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","AA/AO","AO","20","[c]","21680","22850"
"New entrant CS","2021","South Nottinghamshire","EO","EO","15","[c]","28930","27570"
"New entrant CS","2021","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","AA/AO","AO","80","[c]","20840","21010"
"New entrant CS","2021","South Teesside","EO","EO","20","[c]","25960","27570"
"New entrant CS","2021","South Teesside","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","AA/AO","AO","60","[c]","21220","21030"
"New entrant CS","2021","South West Wales","EO","EO","20","[c]","26260","26350"
"New entrant CS","2021","South West Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Unknown","Unknown","15","[c]","21860","22920"
"New entrant CS","2021","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","AA/AO","AO","55","[c]","21410","21590"
"New entrant CS","2021","Southampton","EO","EO","80","[c]","27070","27570"
