"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Psychology","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Lancashire","15","[c]","26640","24620"
"New entrant CS","2021","Psychology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Shropshire and Staffordshire","10","[c]","24730","24620"
"New entrant CS","2021","Psychology","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Bedfordshire and Hertfordshire","10","[c]","31340","32800"
"New entrant CS","2021","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","25","[c]","33150","37000"
"New entrant CS","2021","Science and Engineering","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Cumbria","15","[c]","40130","37750"
"New entrant CS","2021","Science and Engineering","Derbyshire and Nottinghamshire","25","[c]","37240","31370"
"New entrant CS","2021","Science and Engineering","Devon","65","[c]","27360","24660"
"New entrant CS","2021","Science and Engineering","Dorset and Somerset","25","[c]","29440","29270"
"New entrant CS","2021","Science and Engineering","East Anglia","45","[c]","29850","29270"
"New entrant CS","2021","Science and Engineering","East Wales","20","[c]","28570","29890"
"New entrant CS","2021","Science and Engineering","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Essex","10","[c]","32890","30460"
"New entrant CS","2021","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","440","[c]","30170","28590"
"New entrant CS","2021","Science and Engineering","Greater Manchester","60","[c]","28750","28590"
"New entrant CS","2021","Science and Engineering","Hampshire and Isle of Wight","50","[c]","29790","28650"
"New entrant CS","2021","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Inner London - East","100","[c]","37840","38650"
"New entrant CS","2021","Science and Engineering","Inner London - West","30","[c]","45630","38750"
"New entrant CS","2021","Science and Engineering","Kent","15","[c]","28860","31700"
"New entrant CS","2021","Science and Engineering","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Leicestershire, Rutland and Northamptonshire","10","[c]","36120","37890"
"New entrant CS","2021","Science and Engineering","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Merseyside","35","[c]","27690","26370"
"New entrant CS","2021","Science and Engineering","North Yorkshire","45","[c]","29330","26370"
"New entrant CS","2021","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Northumberland and Tyne and Wear","20","[c]","35360","37610"
"New entrant CS","2021","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Outer London - West and North West","80","[c]","32490","32330"
"New entrant CS","2021","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Southern Scotland","15","[c]","18740","16780"
"New entrant CS","2021","Science and Engineering","Surrey, East and West Sussex","55","[c]","28350","24370"
"New entrant CS","2021","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Central Scotland","15","[c]","41190","37650"
"New entrant CS","2021","Science and Engineering","West Midlands","35","[c]","33410","28590"
"New entrant CS","2021","Science and Engineering","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","West Yorkshire","20","[c]","46100","37110"
"New entrant CS","2021","Security","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Berkshire, Buckinghamshire and Oxfordshire","95","[c]","28560","25540"
"New entrant CS","2021","Security","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Cumbria","30","[c]","26820","23540"
"New entrant CS","2021","Security","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Devon","35","[c]","22460","19560"
"New entrant CS","2021","Security","Dorset and Somerset","10","[c]","20890","19560"
"New entrant CS","2021","Security","East Anglia","45","[c]","24320","23540"
"New entrant CS","2021","Security","East Wales","15","[c]","25700","20920"
"New entrant CS","2021","Security","East Yorkshire and Northern Lincolnshire","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Essex","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","29410","23540"
"New entrant CS","2021","Security","Greater Manchester","10","[c]","32770","30550"
"New entrant CS","2021","Security","Hampshire and Isle of Wight","85","[c]","28050","24540"
"New entrant CS","2021","Security","Herefordshire, Worcestershire and Warwickshire","15","[c]","31750","38610"
"New entrant CS","2021","Security","Highlands and Islands","10","[c]","19560","19560"
"New entrant CS","2021","Security","Inner London - East","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Inner London - West","75","[c]","33200","29370"
"New entrant CS","2021","Security","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Lincolnshire","20","[c]","19950","19560"
"New entrant CS","2021","Security","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","North Yorkshire","25","[c]","30050","23540"
"New entrant CS","2021","Security","Northern Ireland","20","[c]","19830","19560"
"New entrant CS","2021","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Outer London - South","15","[c]","31680","30120"
"New entrant CS","2021","Security","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Shropshire and Staffordshire","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Central Scotland","65","[c]","22670","23540"
"New entrant CS","2021","Security","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","West Wales and The Valleys","10","[c]","24920","25390"
"New entrant CS","2021","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","East Wales","65","[c]","32010","29540"
"New entrant CS","2021","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Hampshire and Isle of Wight","25","[c]","29750","29540"
"New entrant CS","2021","Social Research","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Inner London - West","100","[c]","36130","32540"
"New entrant CS","2021","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","East Wales","70","[c]","31000","29540"
"New entrant CS","2021","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","31970","31700"
"New entrant CS","2021","Statistics","Greater Manchester","20","[c]","31950","31810"
"New entrant CS","2021","Statistics","Hampshire and Isle of Wight","30","[c]","30040","29540"
"New entrant CS","2021","Statistics","Inner London - East","15","[c]","37070","33750"
"New entrant CS","2021","Statistics","Inner London - West","155","[c]","36390","32540"
"New entrant CS","2021","Statistics","Merseyside","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Outer London - South","10","[c]","35010","30400"
"New entrant CS","2021","Statistics","Outer London - West and North West","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","West Yorkshire","15","[c]","26240","23440"
"New entrant CS","2021","Tax","Derbyshire and Nottinghamshire","165","[c]","26300","25560"
"New entrant CS","2021","Tax","East Wales","245","[c]","21660","20140"
"New entrant CS","2021","Tax","Eastern Scotland","350","[c]","20930","20140"
"New entrant CS","2021","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","29730","31810"
"New entrant CS","2021","Tax","Greater Manchester","440","[c]","23250","20140"
"New entrant CS","2021","Tax","Hampshire and Isle of Wight","85","[c]","20140","20140"
"New entrant CS","2021","Tax","Inner London - East","10","[c]","36080","36160"
"New entrant CS","2021","Tax","Inner London - West","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Leicestershire, Rutland and Northamptonshire","30","[c]","22550","20140"
"New entrant CS","2021","Tax","Merseyside","230","[c]","20690","20140"
"New entrant CS","2021","Tax","Northern Ireland","130","[c]","21830","20140"
"New entrant CS","2021","Tax","Northumberland and Tyne and Wear","800","[c]","22840","20140"
"New entrant CS","2021","Tax","Outer London - South","80","[c]","30790","29570"
"New entrant CS","2021","Tax","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Southern Scotland","100","[c]","20140","20140"
"New entrant CS","2021","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Central Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands","200","[c]","21500","20140"
"New entrant CS","2021","Tax","West Yorkshire","345","[c]","22150","20140"
"New entrant CS","2021","Unknown","Bedfordshire and Hertfordshire","425","[c]","27790","29290"
"New entrant CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","450","[c]","27410","27570"
"New entrant CS","2021","Unknown","Cheshire","280","[c]","25140","27570"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","130","[c]","25360","27570"
"New entrant CS","2021","Unknown","Cumbria","20","[c]","23200","21010"
"New entrant CS","2021","Unknown","Derbyshire and Nottinghamshire","390","[c]","26810","27570"
"New entrant CS","2021","Unknown","Devon","330","[c]","24480","27570"
"New entrant CS","2021","Unknown","Dorset and Somerset","200","[c]","25530","27570"
"New entrant CS","2021","Unknown","East Anglia","440","[c]","26870","27570"
"New entrant CS","2021","Unknown","East Wales","330","[c]","25670","27570"
"New entrant CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","125","[c]","26460","27570"
"New entrant CS","2021","Unknown","Eastern Scotland","1275","[c]","31880","27570"
"New entrant CS","2021","Unknown","Essex","410","[c]","28090","29290"
"New entrant CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","595","[c]","27570","27570"
"New entrant CS","2021","Unknown","Greater Manchester","1095","[c]","28100","27570"
"New entrant CS","2021","Unknown","Hampshire and Isle of Wight","400","[c]","27260","27570"
"New entrant CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","145","[c]","25700","27570"
"New entrant CS","2021","Unknown","Highlands and Islands","130","[c]","25670","26160"
"New entrant CS","2021","Unknown","Inner London - East","1275","[c]","32980","31060"
"New entrant CS","2021","Unknown","Inner London - West","1615","[c]","38400","31060"
"New entrant CS","2021","Unknown","Kent","520","[c]","28060","29290"
"New entrant CS","2021","Unknown","Lancashire","930","[c]","23140","21010"
"New entrant CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","410","[c]","25700","27570"
"New entrant CS","2021","Unknown","Lincolnshire","75","[c]","27250","27570"
"New entrant CS","2021","Unknown","Merseyside","345","[c]","26640","27570"
