"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","AA/AO","Female","110","[c]","20750","19930"
"New entrant CS","2021","Undeclared","No function","AA/AO","Male","85","[c]","22060","21050"
"New entrant CS","2021","Undeclared","No function","EO","Female","85","[c]","25780","26130"
"New entrant CS","2021","Undeclared","No function","EO","Male","40","[c]","25750","25370"
"New entrant CS","2021","Undeclared","No function","G6/G7","Female","45","[c]","56830","54110"
"New entrant CS","2021","Undeclared","No function","G6/G7","Male","45","[c]","58770","57000"
"New entrant CS","2021","Undeclared","No function","SCS level","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","SEO/HEO","Female","195","[c]","34280","32560"
"New entrant CS","2021","Undeclared","No function","SEO/HEO","Male","125","[c]","33810","33720"
"New entrant CS","2021","Undeclared","No function","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Female","130","[c]","21580","21010"
"New entrant CS","2021","Undeclared","Unknown","AA/AO","Male","125","[c]","21400","21010"
"New entrant CS","2021","Undeclared","Unknown","EO","Female","265","[c]","28580","27570"
"New entrant CS","2021","Undeclared","Unknown","EO","Male","170","[c]","28540","27570"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","AA/AO","Male","35","[c]","20220","19130"
"New entrant CS","2021","Unknown","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","EO","Female","35","[c]","25250","23050"
"New entrant CS","2021","Unknown","Analysis","EO","Male","40","[c]","26210","26150"
"New entrant CS","2021","Unknown","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","G6/G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","G6/G7","Male","40","[c]","56650","53360"
"New entrant CS","2021","Unknown","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","SEO/HEO","Female","145","[c]","33470","32540"
"New entrant CS","2021","Unknown","Analysis","SEO/HEO","Male","130","[c]","33530","32540"
"New entrant CS","2021","Unknown","Analysis","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","G6/G7","Female","35","[c]","72200","71000"
"New entrant CS","2021","Unknown","Commercial","G6/G7","Male","35","[c]","77830","83500"
"New entrant CS","2021","Unknown","Commercial","SCS level","Female","65","[c]","77720","71000"
"New entrant CS","2021","Unknown","Commercial","SCS level","Male","90","[c]","84630","72000"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Female","65","[c]","36230","36950"
"New entrant CS","2021","Unknown","Commercial","SEO/HEO","Male","55","[c]","35930","36500"
"New entrant CS","2021","Unknown","Commercial","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","EO","Female","220","[c]","25890","25560"
"New entrant CS","2021","Unknown","Communications","EO","Male","255","[c]","25630","25560"
"New entrant CS","2021","Unknown","Communications","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","G6/G7","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Female","100","[c]","35490","34550"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Male","75","[c]","33610","31810"
"New entrant CS","2021","Unknown","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","SEO/HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","AA/AO","Female","340","[c]","20320","20140"
"New entrant CS","2021","Unknown","Debt","AA/AO","Male","315","[c]","20250","20140"
"New entrant CS","2021","Unknown","Debt","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","AA/AO","Male","30","[c]","21270","21040"
"New entrant CS","2021","Unknown","Digital, Data & Technology","EO","Female","75","[c]","26940","27130"
"New entrant CS","2021","Unknown","Digital, Data & Technology","EO","Male","135","[c]","26860","26350"
"New entrant CS","2021","Unknown","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","G6/G7","Female","80","[c]","57250","55000"
"New entrant CS","2021","Unknown","Digital, Data & Technology","G6/G7","Male","135","[c]","58590","56000"
"New entrant CS","2021","Unknown","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","SEO/HEO","Female","165","[c]","36270","35990"
"New entrant CS","2021","Unknown","Digital, Data & Technology","SEO/HEO","Male","255","[c]","36730","36500"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","AA/AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","EO","Female","35","[c]","25710","26250"
"New entrant CS","2021","Unknown","Finance","EO","Male","30","[c]","23980","24220"
"New entrant CS","2021","Unknown","Finance","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","Female","90","[c]","36090","36500"
"New entrant CS","2021","Unknown","Finance","SEO/HEO","Male","70","[c]","34390","32790"
"New entrant CS","2021","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
