"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Food Standards Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Forestry and Land Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Actuary's Department","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Land Registry","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","AO","Heterosexual / straight","30","[c]","24400","23060"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
