"Status","Year","Organisation","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Charity Commission","North West (England)","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Charity Commission","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Companies House","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Female","Heterosexual / straight","35","[c]","49750","53530"
"New entrant CS","2021","Competition and Markets Authority","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Competition and Markets Authority","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Criminal Injuries Compensation Authority","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Male","Heterosexual / straight","30","[c]","39630","34800"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","West Midlands (England)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","West Midlands (England)","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Crown Commercial Service","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
