"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Wales Office","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Finance","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Finance","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Legal","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Legal","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Policy","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Policy","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Policy","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Digital, Data and Technology","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Human Resources","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Knowledge and Information Management","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Legal","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Operational Delivery","Outside London","Female","45","[c]","23050","20500"
"New entrant CS","2021","Welsh Government","Operational Delivery","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Policy","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Policy","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Project Delivery","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Social Research","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Statistics","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
