"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","Unknown","145","[c]","36080","35900"
"New entrant CS","2021","Project Delivery","Unknown","Heterosexual / straight","45","[c]","41660","40750"
"New entrant CS","2021","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","Heterosexual / straight","50","[c]","19110","18760"
"New entrant CS","2021","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Heterosexual / straight","75","[c]","25840","26140"
"New entrant CS","2021","Property","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","Unknown","40","[c]","25100","24500"
"New entrant CS","2021","Property","G6/G7","Heterosexual / straight","45","[c]","56250","53500"
"New entrant CS","2021","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","Heterosexual / straight","160","[c]","34700","33300"
"New entrant CS","2021","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","Unknown","40","[c]","34900","33000"
"New entrant CS","2021","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","EO","Heterosexual / straight","35","[c]","25000","24620"
"New entrant CS","2021","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","Heterosexual / straight","150","[c]","20850","20500"
"New entrant CS","2021","Science and Engineering","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","Unknown","45","[c]","22540","24370"
"New entrant CS","2021","Science and Engineering","EO","Heterosexual / straight","170","[c]","26130","26370"
"New entrant CS","2021","Science and Engineering","EO","LGBO","30","[c]","26440","26370"
"New entrant CS","2021","Science and Engineering","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","EO","Unknown","80","[c]","21950","16780"
"New entrant CS","2021","Science and Engineering","G6/G7","Heterosexual / straight","65","[c]","54860","52610"
"New entrant CS","2021","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SEO/HEO","Heterosexual / straight","445","[c]","34920","33300"
"New entrant CS","2021","Science and Engineering","SEO/HEO","LGBO","35","[c]","32300","31660"
"New entrant CS","2021","Science and Engineering","SEO/HEO","Undeclared","55","[c]","35750","36330"
"New entrant CS","2021","Science and Engineering","SEO/HEO","Unknown","60","[c]","34220","33000"
"New entrant CS","2021","Science and Engineering","Unknown","Heterosexual / straight","55","[c]","35980","33000"
"New entrant CS","2021","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","Heterosexual / straight","315","[c]","24080","20920"
"New entrant CS","2021","Security","AA/AO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","Unknown","190","[c]","26730","25390"
"New entrant CS","2021","Security","EO","Heterosexual / straight","55","[c]","27510","25000"
"New entrant CS","2021","Security","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","Heterosexual / straight","55","[c]","35370","34710"
"New entrant CS","2021","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","Unknown","30","[c]","35210","34710"
"New entrant CS","2021","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SEO/HEO","Heterosexual / straight","125","[c]","33460","32540"
"New entrant CS","2021","Social Research","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","SEO/HEO","Unknown","40","[c]","33920","32540"
"New entrant CS","2021","Statistics","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","EO","Heterosexual / straight","50","[c]","26630","27200"
"New entrant CS","2021","Statistics","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","G6/G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Heterosexual / straight","135","[c]","34150","32540"
"New entrant CS","2021","Statistics","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Statistics","SEO/HEO","Unknown","55","[c]","33850","32540"
"New entrant CS","2021","Tax","AA/AO","Heterosexual / straight","570","[c]","20220","20140"
"New entrant CS","2021","Tax","AA/AO","LGBO","65","[c]","20140","20140"
"New entrant CS","2021","Tax","AA/AO","Undeclared","30","[c]","20390","20140"
"New entrant CS","2021","Tax","AA/AO","Unknown","1530","[c]","20170","20140"
"New entrant CS","2021","Tax","EO","Heterosexual / straight","270","[c]","25700","25560"
"New entrant CS","2021","Tax","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Tax","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","EO","Unknown","460","[c]","25570","25560"
"New entrant CS","2021","Tax","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Heterosexual / straight","100","[c]","32300","31810"
"New entrant CS","2021","Tax","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","SEO/HEO","Unknown","150","[c]","32910","31810"
"New entrant CS","2021","Unknown","AA/AO","Heterosexual / straight","4745","[c]","21580","21010"
"New entrant CS","2021","Unknown","AA/AO","LGBO","485","[c]","21440","21010"
"New entrant CS","2021","Unknown","AA/AO","Undeclared","270","[c]","21570","21010"
"New entrant CS","2021","Unknown","AA/AO","Unknown","1045","[c]","21270","21010"
"New entrant CS","2021","Unknown","EO","Heterosexual / straight","8660","[c]","28520","27570"
"New entrant CS","2021","Unknown","EO","LGBO","940","[c]","28320","27570"
"New entrant CS","2021","Unknown","EO","Undeclared","530","[c]","28560","27570"
"New entrant CS","2021","Unknown","EO","Unknown","1480","[c]","28280","27570"
"New entrant CS","2021","Unknown","G6/G7","Heterosexual / straight","355","[c]","56680","54700"
"New entrant CS","2021","Unknown","G6/G7","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","G6/G7","Undeclared","40","[c]","58660","56060"
"New entrant CS","2021","Unknown","G6/G7","Unknown","305","[c]","61720","56080"
"New entrant CS","2021","Unknown","SCS level","Heterosexual / straight","35","[c]","97250","92500"
"New entrant CS","2021","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","SCS level","Unknown","195","[c]","84510","72000"
"New entrant CS","2021","Unknown","SEO/HEO","Heterosexual / straight","785","[c]","35370","35000"
"New entrant CS","2021","Unknown","SEO/HEO","LGBO","105","[c]","33780","32390"
"New entrant CS","2021","Unknown","SEO/HEO","Undeclared","60","[c]","35260","34550"
"New entrant CS","2021","Unknown","SEO/HEO","Unknown","1045","[c]","31400","28000"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","335","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
