"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales","Outside London","AA","30","[c]","18540","18060"
"New entrant CS","2021","50-59","Wales","Outside London","AO","130","[c]","21260","21010"
"New entrant CS","2021","50-59","Wales","Outside London","EO","65","[c]","26840","27570"
"New entrant CS","2021","50-59","Wales","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Wales","Outside London","G7","20","[c]","52920","52450"
"New entrant CS","2021","50-59","Wales","Outside London","HEO","20","[c]","31970","30730"
"New entrant CS","2021","50-59","Wales","Outside London","SEO","35","[c]","39260","39120"
"New entrant CS","2021","50-59","Wales","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","AA","15","[c]","19590","20600"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","AO","130","[c]","21410","20970"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","EO","180","[c]","27420","27570"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","G7","40","[c]","52780","52580"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","HEO","45","[c]","32510","31590"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","SEO","35","[c]","40610","38620"
"New entrant CS","2021","50-59","West Midlands (England)","Outside London","Unknown","15","[c]","21070","18460"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","AA","40","[c]","19470","20600"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","AO","155","[c]","21380","21010"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","EO","225","[c]","27330","27570"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","G6","20","[c]","64860","62400"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","G7","40","[c]","55040","52320"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","HEO","65","[c]","31880","31370"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","SEO","50","[c]","39500","37400"
"New entrant CS","2021","50-59","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Outside London","AA","10","[c]","19220","19560"
"New entrant CS","2021","60-64","East Midlands (England)","Outside London","AO","15","[c]","20430","20920"
"New entrant CS","2021","60-64","East Midlands (England)","Outside London","EO","25","[c]","27480","27570"
"New entrant CS","2021","60-64","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Outside London","AA","10","[c]","18970","18770"
"New entrant CS","2021","60-64","East of England","Outside London","AO","25","[c]","21290","21010"
"New entrant CS","2021","60-64","East of England","Outside London","EO","45","[c]","28300","27570"
"New entrant CS","2021","60-64","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","London","London","AO","30","[c]","23910","24850"
"New entrant CS","2021","60-64","London","London","EO","50","[c]","29860","31060"
"New entrant CS","2021","60-64","London","London","G6","15","[c]","71620","70000"
"New entrant CS","2021","60-64","London","London","G7","30","[c]","58280","57430"
"New entrant CS","2021","60-64","London","London","HEO","20","[c]","34940","33090"
"New entrant CS","2021","60-64","London","London","SCS level","15","[c]","101560","104930"
"New entrant CS","2021","60-64","London","London","SEO","30","[c]","41710","41630"
"New entrant CS","2021","60-64","London","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Outside London","AO","60","[c]","20890","21010"
"New entrant CS","2021","60-64","North East (England)","Outside London","EO","15","[c]","26730","27570"
"New entrant CS","2021","60-64","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Outside London","AO","95","[c]","21030","21010"
"New entrant CS","2021","60-64","North West (England)","Outside London","EO","40","[c]","27620","27570"
"New entrant CS","2021","60-64","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","North West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Outside London","AA","15","[c]","20010","20060"
"New entrant CS","2021","60-64","Scotland","Outside London","AO","35","[c]","21300","21010"
"New entrant CS","2021","60-64","Scotland","Outside London","EO","15","[c]","27190","27570"
"New entrant CS","2021","60-64","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Outside London","AA","20","[c]","18630","18760"
"New entrant CS","2021","60-64","South East (England)","Outside London","AO","60","[c]","22370","21010"
"New entrant CS","2021","60-64","South East (England)","Outside London","EO","105","[c]","27910","27570"
"New entrant CS","2021","60-64","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South East (England)","Outside London","HEO","15","[c]","31470","30460"
"New entrant CS","2021","60-64","South East (England)","Outside London","SEO","10","[c]","39770","40000"
"New entrant CS","2021","60-64","South East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Outside London","AA","10","[c]","18640","18760"
"New entrant CS","2021","60-64","South West (England)","Outside London","AO","35","[c]","20860","21010"
"New entrant CS","2021","60-64","South West (England)","Outside London","EO","50","[c]","26780","27570"
"New entrant CS","2021","60-64","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Outside London","HEO","20","[c]","31490","31370"
"New entrant CS","2021","60-64","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","South West (England)","Outside London","SEO","20","[c]","40550","40000"
"New entrant CS","2021","60-64","South West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","EO","10","[c]","27910","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","Outside London","AO","30","[c]","20680","21010"
"New entrant CS","2021","60-64","Wales","Outside London","EO","15","[c]","26500","27570"
"New entrant CS","2021","60-64","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Outside London","AO","25","[c]","20280","20920"
"New entrant CS","2021","60-64","West Midlands (England)","Outside London","EO","30","[c]","27100","27570"
"New entrant CS","2021","60-64","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","AO","30","[c]","20900","21010"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","EO","25","[c]","27470","27570"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
