"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","UK Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Female","Heterosexual / straight","105","[c]","24360","24370"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Male","Heterosexual / straight","50","[c]","24540","24370"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","165","[c]","31380","27500"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Female","Unknown","405","[c]","28710","28000"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","105","[c]","30650","27500"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Male","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Male","Unknown","275","[c]","29420","28000"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Crown Commercial Service","Female","Heterosexual / straight","5","[c]","[c]","[c]"
