"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Project Delivery","Other","Unknown","35","[c]","24280","18200"
"New entrant CS","2021","Project Delivery","Policy","Heterosexual / straight","30","[c]","37580","33570"
"New entrant CS","2021","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Policy","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Project Delivery","Heterosexual / straight","705","[c]","37530","34710"
"New entrant CS","2021","Project Delivery","Project Delivery","LGBO","65","[c]","34690","33000"
"New entrant CS","2021","Project Delivery","Project Delivery","Undeclared","40","[c]","41130","38750"
"New entrant CS","2021","Project Delivery","Project Delivery","Unknown","220","[c]","36300","34710"
"New entrant CS","2021","Project Delivery","Property","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Heterosexual / straight","170","[c]","34520","32150"
"New entrant CS","2021","Project Delivery","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Science and Engineering","Unknown","85","[c]","22710","16780"
"New entrant CS","2021","Project Delivery","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Heterosexual / straight","40","[c]","55810","42050"
"New entrant CS","2021","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Heterosexual / straight","85","[c]","24580","20880"
"New entrant CS","2021","Property","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Operational Delivery","Unknown","70","[c]","22640","20880"
"New entrant CS","2021","Property","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Other","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Heterosexual / straight","315","[c]","33530","30730"
"New entrant CS","2021","Property","Property","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","Property","Unknown","105","[c]","32640","27880"
"New entrant CS","2021","Property","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","50","[c]","26480","25140"
"New entrant CS","2021","Security","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Heterosexual / straight","420","[c]","26150","23540"
"New entrant CS","2021","Security","Security","LGBO","30","[c]","26370","23880"
"New entrant CS","2021","Security","Security","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","Security","Unknown","245","[c]","28690","25540"
"New entrant CS","2021","Security","Unknown","Heterosexual / straight","45","[c]","30470","23850"
"New entrant CS","2021","Security","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","65","[c]","24070","20800"
"New entrant CS","2021","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Heterosexual / straight","60","[c]","49750","46040"
"New entrant CS","2021","Unknown","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","105","[c]","49930","48210"
"New entrant CS","2021","Unknown","Economics","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Unknown","30","[c]","35040","33750"
"New entrant CS","2021","Unknown","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Heterosexual / straight","35","[c]","28510","26670"
"New entrant CS","2021","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Unknown","35","[c]","27260","24880"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Heterosexual / straight","190","[c]","42950","37890"
"New entrant CS","2021","Unknown","Medicine","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","85","[c]","46210","34390"
"New entrant CS","2021","Unknown","Operational Delivery","Heterosexual / straight","405","[c]","25520","24880"
"New entrant CS","2021","Unknown","Operational Delivery","LGBO","30","[c]","24260","24880"
"New entrant CS","2021","Unknown","Operational Delivery","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","840","[c]","25080","24880"
"New entrant CS","2021","Unknown","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Heterosexual / straight","760","[c]","25570","20920"
"New entrant CS","2021","Unknown","Other","LGBO","40","[c]","25530","22390"
"New entrant CS","2021","Unknown","Other","Undeclared","50","[c]","25600","21760"
"New entrant CS","2021","Unknown","Other","Unknown","300","[c]","30790","28650"
"New entrant CS","2021","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Heterosexual / straight","120","[c]","37280","35050"
"New entrant CS","2021","Unknown","Policy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Unknown","170","[c]","40250","35050"
"New entrant CS","2021","Unknown","Project Delivery","Heterosexual / straight","35","[c]","36790","35030"
"New entrant CS","2021","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","60","[c]","41820","35050"
"New entrant CS","2021","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Heterosexual / straight","85","[c]","28570","26350"
"New entrant CS","2021","Unknown","Science and Engineering","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","13925","[c]","27040","27570"
"New entrant CS","2021","Unknown","Unknown","LGBO","1460","[c]","26730","27570"
"New entrant CS","2021","Unknown","Unknown","Undeclared","825","[c]","27750","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","3005","[c]","30010","27570"
"New entrant CS","2021","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
