"Status","Year","Disability","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Grants Management","Unknown","35","[c]","22350","21050"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Human Resources","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","No function","Heterosexual / straight","35","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","No function","Unknown","35","[c]","32990","32600"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","40","[c]","29640","27570"
"New entrant CS","2021","Declared non-disabled","White","Analysis","Heterosexual / straight","375","[c]","34790","32350"
"New entrant CS","2021","Declared non-disabled","White","Analysis","LGBO","45","[c]","31600","31810"
"New entrant CS","2021","Declared non-disabled","White","Analysis","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Analysis","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Commercial","Heterosexual / straight","180","[c]","36030","33000"
"New entrant CS","2021","Declared non-disabled","White","Commercial","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Commercial","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Commercial","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Communications","Heterosexual / straight","325","[c]","31060","25560"
"New entrant CS","2021","Declared non-disabled","White","Communications","LGBO","45","[c]","32060","25560"
"New entrant CS","2021","Declared non-disabled","White","Communications","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","Heterosexual / straight","65","[c]","32370","26090"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Debt","Heterosexual / straight","160","[c]","20470","20140"
"New entrant CS","2021","Declared non-disabled","White","Debt","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Debt","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Debt","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data & Technology","Heterosexual / straight","445","[c]","41610","38630"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data & Technology","LGBO","40","[c]","39350","35830"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data & Technology","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Digital, Data & Technology","Unknown","50","[c]","31510","31490"
"New entrant CS","2021","Declared non-disabled","White","Finance","Heterosexual / straight","245","[c]","36160","31000"
"New entrant CS","2021","Declared non-disabled","White","Finance","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Finance","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Grants Management","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","Heterosexual / straight","320","[c]","32350","28000"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","LGBO","35","[c]","35360","29540"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Human Resources","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Legal","Heterosexual / straight","235","[c]","41550","41940"
"New entrant CS","2021","Declared non-disabled","White","Legal","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Legal","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","No function","Heterosexual / straight","6620","[c]","28590","24120"
"New entrant CS","2021","Declared non-disabled","White","No function","LGBO","720","[c]","27960","24620"
"New entrant CS","2021","Declared non-disabled","White","No function","Undeclared","370","[c]","31190","27080"
"New entrant CS","2021","Declared non-disabled","White","No function","Unknown","90","[c]","32220","25010"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","Heterosexual / straight","850","[c]","37450","34000"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","LGBO","60","[c]","33410","30850"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Project Delivery","Unknown","35","[c]","37390","33870"
"New entrant CS","2021","Declared non-disabled","White","Property","Heterosexual / straight","335","[c]","31750","30000"
"New entrant CS","2021","Declared non-disabled","White","Property","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Property","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Property","Unknown","45","[c]","26580","25140"
"New entrant CS","2021","Declared non-disabled","White","Security","Heterosexual / straight","345","[c]","26360","23540"
"New entrant CS","2021","Declared non-disabled","White","Security","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Security","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Heterosexual / straight","9150","[c]","26700","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","LGBO","930","[c]","26430","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Undeclared","380","[c]","27960","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","No function","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","No function","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
