"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Food Standards Agency","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","East Midlands (England)","15","[c]","26190","22350"
"New entrant CS","2021","40-49","HM Land Registry","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","North West (England)","25","[c]","26990","22350"
"New entrant CS","2021","40-49","HM Land Registry","South West (England)","35","[c]","31330","22350"
"New entrant CS","2021","40-49","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Land Registry","West Midlands (England)","20","[c]","25450","22350"
"New entrant CS","2021","40-49","HM Land Registry","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","East Midlands (England)","45","[c]","32970","31810"
"New entrant CS","2021","40-49","HM Revenue and Customs","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","London","35","[c]","38980","36160"
"New entrant CS","2021","40-49","HM Revenue and Customs","North East (England)","165","[c]","25710","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs","North West (England)","135","[c]","27390","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs","Northern Ireland","30","[c]","21740","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","Scotland","115","[c]","24270","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","South East (England)","20","[c]","29930","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","South West (England)","25","[c]","28360","20880"
"New entrant CS","2021","40-49","HM Revenue and Customs","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Revenue and Customs","Wales","35","[c]","24320","20140"
"New entrant CS","2021","40-49","HM Revenue and Customs","West Midlands (England)","45","[c]","31290","25560"
"New entrant CS","2021","40-49","HM Revenue and Customs","Yorkshire and The Humber","50","[c]","25710","20140"
"New entrant CS","2021","40-49","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","London","25","[c]","44410","33660"
"New entrant CS","2021","40-49","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","East of England","15","[c]","25740","21430"
"New entrant CS","2021","40-49","Home Office","London","130","[c]","47490","41950"
"New entrant CS","2021","40-49","Home Office","North East (England)","10","[c]","25400","24880"
"New entrant CS","2021","40-49","Home Office","North West (England)","60","[c]","33610","27370"
"New entrant CS","2021","40-49","Home Office","Northern Ireland","10","[c]","24390","24880"
"New entrant CS","2021","40-49","Home Office","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","South East (England)","45","[c]","25860","24880"
"New entrant CS","2021","40-49","Home Office","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Home Office","Yorkshire and The Humber","40","[c]","29250","24880"
"New entrant CS","2021","40-49","Ministry of Defence","East Midlands (England)","40","[c]","34960","31810"
"New entrant CS","2021","40-49","Ministry of Defence","East of England","60","[c]","31210","26350"
"New entrant CS","2021","40-49","Ministry of Defence","London","40","[c]","35280","34800"
"New entrant CS","2021","40-49","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","North West (England)","25","[c]","33600","27460"
"New entrant CS","2021","40-49","Ministry of Defence","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Overseas","10","[c]","38040","33150"
"New entrant CS","2021","40-49","Ministry of Defence","Scotland","55","[c]","27900","20920"
"New entrant CS","2021","40-49","Ministry of Defence","South East (England)","185","[c]","35460","33000"
"New entrant CS","2021","40-49","Ministry of Defence","South West (England)","330","[c]","36170","33000"
"New entrant CS","2021","40-49","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Defence","West Midlands (England)","45","[c]","35040","29670"
"New entrant CS","2021","40-49","Ministry of Defence","Yorkshire and The Humber","50","[c]","30850","26350"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","London","30","[c]","55790","53130"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","South West (England)","20","[c]","40430","40720"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","East Midlands (England)","90","[c]","24030","22850"
"New entrant CS","2021","40-49","Ministry of Justice","East of England","140","[c]","22780","22850"
"New entrant CS","2021","40-49","Ministry of Justice","London","265","[c]","35090","30220"
"New entrant CS","2021","40-49","Ministry of Justice","North East (England)","45","[c]","23070","22850"
"New entrant CS","2021","40-49","Ministry of Justice","North West (England)","100","[c]","23240","20600"
"New entrant CS","2021","40-49","Ministry of Justice","Scotland","15","[c]","26650","26550"
"New entrant CS","2021","40-49","Ministry of Justice","South East (England)","165","[c]","25190","22920"
"New entrant CS","2021","40-49","Ministry of Justice","South West (England)","85","[c]","24830","22850"
"New entrant CS","2021","40-49","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Ministry of Justice","Wales","55","[c]","23080","20600"
"New entrant CS","2021","40-49","Ministry of Justice","West Midlands (England)","130","[c]","24450","20600"
"New entrant CS","2021","40-49","Ministry of Justice","Yorkshire and The Humber","105","[c]","27970","22850"
"New entrant CS","2021","40-49","National Crime Agency","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","London","40","[c]","44980","43630"
"New entrant CS","2021","40-49","National Crime Agency","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","North West (England)","40","[c]","35410","34140"
"New entrant CS","2021","40-49","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","South East (England)","15","[c]","31450","32770"
"New entrant CS","2021","40-49","National Crime Agency","South West (England)","15","[c]","38810","36740"
"New entrant CS","2021","40-49","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","National Crime Agency","West Midlands (England)","20","[c]","33840","32770"
"New entrant CS","2021","40-49","National Crime Agency","Yorkshire and The Humber","15","[c]","32510","32770"
"New entrant CS","2021","40-49","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","London","15","[c]","57250","51360"
"New entrant CS","2021","40-49","Office for Standards in Education","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office for Standards in Education","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","London","20","[c]","59500","50880"
"New entrant CS","2021","40-49","Office of Gas and Electricity Markets","Scotland","35","[c]","35840","35940"
"New entrant CS","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","North West (England)","20","[c]","41030","38800"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","West Midlands (England)","10","[c]","41930","39000"
"New entrant CS","2021","40-49","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Scottish Government","Scotland","390","[c]","34730","30650"
"New entrant CS","2021","40-49","The National Archives","London","15","[c]","40730","39000"
"New entrant CS","2021","40-49","UK Export Finance","London","20","[c]","44910","43000"
"New entrant CS","2021","40-49","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","United Kingdom Statistics Authority","London","30","[c]","45620","39030"
