"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Planning","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Planning Inspectors","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AO","Heterosexual / straight","50","[c]","21370","20920"
"New entrant CS","2021","Policy","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","AA/AO","AO","Unknown","40","[c]","21640","21980"
"New entrant CS","2021","Policy","EO","EO","Heterosexual / straight","280","[c]","26630","26460"
"New entrant CS","2021","Policy","EO","EO","LGBO","60","[c]","26990","27270"
"New entrant CS","2021","Policy","EO","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Policy","EO","EO","Unknown","230","[c]","26070","27270"
"New entrant CS","2021","Policy","G6/G7","G6","Heterosexual / straight","45","[c]","67470","65370"
"New entrant CS","2021","Policy","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Policy","G6/G7","G6","Unknown","55","[c]","65290","65200"
"New entrant CS","2021","Policy","G6/G7","G7","Heterosexual / straight","230","[c]","53460","53360"
"New entrant CS","2021","Policy","G6/G7","G7","LGBO","30","[c]","53310","53160"
"New entrant CS","2021","Policy","G6/G7","G7","Undeclared","30","[c]","54380","53380"
"New entrant CS","2021","Policy","G6/G7","G7","Unknown","185","[c]","53740","53360"
"New entrant CS","2021","Policy","SCS level","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SCS level","SCS level","Unknown","30","[c]","93840","80000"
"New entrant CS","2021","Policy","SEO/HEO","HEO","Heterosexual / straight","825","[c]","32620","32790"
"New entrant CS","2021","Policy","SEO/HEO","HEO","LGBO","135","[c]","32340","32940"
"New entrant CS","2021","Policy","SEO/HEO","HEO","Undeclared","120","[c]","32420","32790"
"New entrant CS","2021","Policy","SEO/HEO","HEO","Unknown","420","[c]","32620","32790"
"New entrant CS","2021","Policy","SEO/HEO","SEO","Heterosexual / straight","240","[c]","39170","39600"
"New entrant CS","2021","Policy","SEO/HEO","SEO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SEO/HEO","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Policy","SEO/HEO","SEO","Unknown","180","[c]","39840","40230"
"New entrant CS","2021","Policy","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AO","Heterosexual / straight","30","[c]","21850","20920"
"New entrant CS","2021","Project Delivery","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","EO","Heterosexual / straight","150","[c]","25750","26350"
"New entrant CS","2021","Project Delivery","EO","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","EO","EO","Unknown","65","[c]","23180","25560"
"New entrant CS","2021","Project Delivery","G6/G7","G6","Heterosexual / straight","30","[c]","66340","64670"
"New entrant CS","2021","Project Delivery","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G7","Heterosexual / straight","85","[c]","52410","52580"
"New entrant CS","2021","Project Delivery","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","G6/G7","G7","Unknown","40","[c]","53560","53500"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","Heterosexual / straight","225","[c]","32650","33000"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","HEO","Unknown","75","[c]","32740","32540"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Heterosexual / straight","205","[c]","40000","40000"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","SEO/HEO","SEO","Unknown","70","[c]","39520","40000"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","45","[c]","41660","40750"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AA","Heterosexual / straight","35","[c]","18290","18760"
"New entrant CS","2021","Property","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","EO","Heterosexual / straight","75","[c]","25840","26140"
"New entrant CS","2021","Property","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","EO","EO","Unknown","40","[c]","25100","24500"
"New entrant CS","2021","Property","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G7","Heterosexual / straight","35","[c]","52560","53420"
"New entrant CS","2021","Property","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","HEO","Heterosexual / straight","105","[c]","31900","33000"
"New entrant CS","2021","Property","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","SEO","Heterosexual / straight","55","[c]","40000","40000"
"New entrant CS","2021","Property","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","EO","EO","Heterosexual / straight","35","[c]","25000","24620"
"New entrant CS","2021","Psychology","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","EO","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Psychology","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AA","Heterosexual / straight","30","[c]","17780","18760"
"New entrant CS","2021","Science and Engineering","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AO","Heterosexual / straight","120","[c]","21640","21050"
"New entrant CS","2021","Science and Engineering","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","AA/AO","AO","Unknown","40","[c]","22980","24370"
"New entrant CS","2021","Science and Engineering","EO","EO","Heterosexual / straight","170","[c]","26130","26370"
"New entrant CS","2021","Science and Engineering","EO","EO","LGBO","30","[c]","26440","26370"
"New entrant CS","2021","Science and Engineering","EO","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","EO","EO","Unknown","80","[c]","21950","16780"
"New entrant CS","2021","Science and Engineering","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","G7","Heterosexual / straight","55","[c]","52010","52300"
"New entrant CS","2021","Science and Engineering","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SEO/HEO","HEO","Heterosexual / straight","250","[c]","30770","30950"
"New entrant CS","2021","Science and Engineering","SEO/HEO","HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SEO/HEO","HEO","Undeclared","30","[c]","32060","31510"
"New entrant CS","2021","Science and Engineering","SEO/HEO","HEO","Unknown","40","[c]","31320","30930"
"New entrant CS","2021","Science and Engineering","SEO/HEO","SEO","Heterosexual / straight","195","[c]","40200","40000"
"New entrant CS","2021","Science and Engineering","SEO/HEO","SEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SEO/HEO","SEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","Heterosexual / straight","55","[c]","35980","33000"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Science and Engineering","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AA","Heterosexual / straight","150","[c]","19940","19560"
"New entrant CS","2021","Security","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AA","Unknown","55","[c]","20480","19560"
"New entrant CS","2021","Security","AA/AO","AO","Heterosexual / straight","165","[c]","27940","25540"
"New entrant CS","2021","Security","AA/AO","AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","AA/AO","AO","Unknown","135","[c]","29190","25540"
"New entrant CS","2021","Security","EO","EO","Heterosexual / straight","55","[c]","27510","25000"
"New entrant CS","2021","Security","EO","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","EO","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","HEO","Heterosexual / straight","30","[c]","31080","29540"
"New entrant CS","2021","Security","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Social Research","AA/AO","AO","Heterosexual / straight","5","[c]","[c]","[c]"
