"Status","Year","Age","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","South West (England)","60","[c]","40890","39000"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Psychology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","London","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","South West (England)","60","[c]","38480","35970"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Science and Engineering","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Social Research","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","North East (England)","35","[c]","23450","25560"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Tax","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","East Midlands (England)","110","[c]","26330","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","East of England","210","[c]","27600","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","London","470","[c]","34380","31060"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","North East (England)","175","[c]","25200","21010"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","North West (England)","335","[c]","27440","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Scotland","300","[c]","29900","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","South East (England)","320","[c]","27320","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","South West (England)","180","[c]","26300","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","50","[c]","33560","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Wales","85","[c]","25840","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","West Midlands (England)","155","[c]","26690","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Yorkshire and The Humber","215","[c]","28370","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","London","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Other","East of England","[c]","[c]","[c]","[c]"
