"Status","Year","Disability","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Unknown","Legal","Outside London","130","[c]","35040","26550"
"New entrant CS","2021","Unknown","Unknown","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Medicine","Outside London","70","[c]","46030","36450"
"New entrant CS","2021","Unknown","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Operational Delivery","London","1175","[c]","27740","26410"
"New entrant CS","2021","Unknown","Unknown","Operational Delivery","Outside London","4515","[c]","22840","21430"
"New entrant CS","2021","Unknown","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Operational Research","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Other","London","180","[c]","35190","28650"
"New entrant CS","2021","Unknown","Unknown","Other","Outside London","205","[c]","25640","23630"
"New entrant CS","2021","Unknown","Unknown","Other","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Policy","London","795","[c]","39630","33570"
"New entrant CS","2021","Unknown","Unknown","Policy","Outside London","265","[c]","37340","32870"
"New entrant CS","2021","Unknown","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","London","70","[c]","43250","39850"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","Outside London","155","[c]","34770","31810"
"New entrant CS","2021","Unknown","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Property","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Property","Outside London","95","[c]","33100","25930"
"New entrant CS","2021","Unknown","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Psychology","Outside London","40","[c]","27320","24620"
"New entrant CS","2021","Unknown","Unknown","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Science and Engineering","Outside London","130","[c]","25610","20500"
"New entrant CS","2021","Unknown","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Security","London","35","[c]","35070","30120"
"New entrant CS","2021","Unknown","Unknown","Security","Outside London","195","[c]","28140","25390"
"New entrant CS","2021","Unknown","Unknown","Social Research","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Social Research","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Statistics","London","50","[c]","33410","32540"
"New entrant CS","2021","Unknown","Unknown","Statistics","Outside London","35","[c]","30540","29540"
"New entrant CS","2021","Unknown","Unknown","Tax","London","55","[c]","32410","36160"
"New entrant CS","2021","Unknown","Unknown","Tax","Outside London","2020","[c]","22000","20140"
"New entrant CS","2021","Unknown","Unknown","Unknown","London","1110","[c]","39070","31060"
"New entrant CS","2021","Unknown","Unknown","Unknown","Outside London","2565","[c]","29890","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","Unknown","515","[c]","36220","28000"
"New entrant CS","2021","Unknown","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Commercial","Outside London","65","[c]","33160","31000"
"New entrant CS","2021","Unknown","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Communications","London","35","[c]","37910","32960"
"New entrant CS","2021","Unknown","White","Communications","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Digital, Data and Technology","London","65","[c]","46970","43000"
"New entrant CS","2021","Unknown","White","Digital, Data and Technology","Outside London","165","[c]","34950","32870"
"New entrant CS","2021","Unknown","White","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Economics","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Finance","Outside London","50","[c]","33520","28840"
"New entrant CS","2021","Unknown","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Human Resources","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Human Resources","Outside London","70","[c]","30160","28840"
"New entrant CS","2021","Unknown","White","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Intelligence Analysis","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Intelligence Analysis","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Legal","London","40","[c]","50500","50520"
"New entrant CS","2021","Unknown","White","Legal","Outside London","200","[c]","44760","48080"
"New entrant CS","2021","Unknown","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Medicine","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Operational Delivery","London","290","[c]","33970","32260"
"New entrant CS","2021","Unknown","White","Operational Delivery","Outside London","1345","[c]","27200","24240"
"New entrant CS","2021","Unknown","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Other","London","45","[c]","32560","28650"
"New entrant CS","2021","Unknown","White","Other","Outside London","80","[c]","25580","21230"
"New entrant CS","2021","Unknown","White","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Policy","London","190","[c]","40130","33570"
"New entrant CS","2021","Unknown","White","Policy","Outside London","120","[c]","34290","30340"
"New entrant CS","2021","Unknown","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Project Delivery","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Project Delivery","Outside London","80","[c]","35060","33840"
"New entrant CS","2021","Unknown","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Property","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Property","Outside London","45","[c]","33980","30000"
"New entrant CS","2021","Unknown","White","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Science and Engineering","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Security","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Security","Outside London","55","[c]","28740","24540"
"New entrant CS","2021","Unknown","White","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Social Research","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Social Research","Outside London","30","[c]","31110","29540"
"New entrant CS","2021","Unknown","White","Statistics","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Statistics","Outside London","30","[c]","31940","29540"
"New entrant CS","2021","Unknown","White","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Tax","Outside London","40","[c]","22240","20140"
"New entrant CS","2021","Unknown","White","Unknown","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","Outside London","145","[c]","30410","27570"
"New entrant CS","2021","Unknown","White","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","White","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","","",""
"Ethnicity","Self reported ethnicity. ""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","","",""
"","For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' from 2022 onwards.","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
