"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SEO","Female","40","[c]","35450","33550"
"New entrant CS","2021","Declared non-disabled","Legal","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","AA","Female","485","[c]","19790","20600"
"New entrant CS","2021","Declared non-disabled","No function","AA","Male","325","[c]","19930","20600"
"New entrant CS","2021","Declared non-disabled","No function","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","AO","Female","1855","[c]","21740","20820"
"New entrant CS","2021","Declared non-disabled","No function","AO","Male","1690","[c]","23000","22850"
"New entrant CS","2021","Declared non-disabled","No function","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","EO","Female","855","[c]","25730","25560"
"New entrant CS","2021","Declared non-disabled","No function","EO","Male","540","[c]","26130","26130"
"New entrant CS","2021","Declared non-disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","G6","Female","50","[c]","68810","66830"
"New entrant CS","2021","Declared non-disabled","No function","G6","Male","65","[c]","68210","65380"
"New entrant CS","2021","Declared non-disabled","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","G7","Female","260","[c]","55150","53120"
"New entrant CS","2021","Declared non-disabled","No function","G7","Male","240","[c]","55590","53380"
"New entrant CS","2021","Declared non-disabled","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","HEO","Female","990","[c]","32150","32330"
"New entrant CS","2021","Declared non-disabled","No function","HEO","Male","675","[c]","32200","32330"
"New entrant CS","2021","Declared non-disabled","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Female","45","[c]","91200","87000"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Male","55","[c]","96040","89450"
"New entrant CS","2021","Declared non-disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","SEO","Female","470","[c]","39480","38890"
"New entrant CS","2021","Declared non-disabled","No function","SEO","Male","300","[c]","39750","39030"
"New entrant CS","2021","Declared non-disabled","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Female","690","[c]","22910","22920"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Male","185","[c]","23650","22920"
"New entrant CS","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Female","125","[c]","24900","26180"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Male","125","[c]","24460","26350"
"New entrant CS","2021","Declared non-disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G7","Female","50","[c]","52560","53190"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G7","Male","80","[c]","53950","54130"
"New entrant CS","2021","Declared non-disabled","Project Delivery","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HEO","Female","145","[c]","31960","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HEO","Male","185","[c]","31550","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO","Female","105","[c]","39580","40000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO","Male","180","[c]","41240","40230"
"New entrant CS","2021","Declared non-disabled","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Male","85","[c]","39310","39000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","AO","Female","50","[c]","21200","20880"
"New entrant CS","2021","Declared non-disabled","Property","AO","Male","45","[c]","22450","20920"
"New entrant CS","2021","Declared non-disabled","Property","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","EO","Female","45","[c]","25270","26350"
"New entrant CS","2021","Declared non-disabled","Property","EO","Male","55","[c]","26320","26350"
"New entrant CS","2021","Declared non-disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","HEO","Female","30","[c]","32100","32780"
"New entrant CS","2021","Declared non-disabled","Property","HEO","Male","80","[c]","31940","33000"
"New entrant CS","2021","Declared non-disabled","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","SEO","Male","40","[c]","40030","40000"
"New entrant CS","2021","Declared non-disabled","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AA","Female","35","[c]","19840","19560"
"New entrant CS","2021","Declared non-disabled","Security","AA","Male","110","[c]","19900","19560"
"New entrant CS","2021","Declared non-disabled","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","AO","Male","135","[c]","28140","25540"
"New entrant CS","2021","Declared non-disabled","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","EO","Male","40","[c]","27400","25430"
"New entrant CS","2021","Declared non-disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AA","Female","175","[c]","19840","20060"
"New entrant CS","2021","Declared non-disabled","Unknown","AA","Male","145","[c]","19610","19560"
"New entrant CS","2021","Declared non-disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","AO","Female","2650","[c]","21680","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","AO","Male","2150","[c]","21560","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Female","5120","[c]","28540","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Male","3280","[c]","28410","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G6","Male","40","[c]","70310","68460"
"New entrant CS","2021","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","G7","Female","120","[c]","56130","53740"
"New entrant CS","2021","Declared non-disabled","Unknown","G7","Male","125","[c]","57350","56120"
"New entrant CS","2021","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","HEO","Female","280","[c]","32650","31990"
"New entrant CS","2021","Declared non-disabled","Unknown","HEO","Male","240","[c]","33280","33000"
"New entrant CS","2021","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO","Female","170","[c]","39900","39310"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO","Male","140","[c]","40180","40000"
"New entrant CS","2021","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","AO","Female","[c]","[c]","[c]","[c]"
