"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Student Awards Agency for Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Student Awards Agency for Scotland","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Student Awards Agency for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Student Awards Agency for Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Submarine Delivery Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Teaching Regulation Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Teaching Regulation Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Teaching Regulation Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","The National Archives","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Transport Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Hydrographic Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Intellectual Property Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Space Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Space Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Space Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Space Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Space Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","UK Supreme Court","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","United Kingdom Statistics Authority","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Valuation Office Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Valuation Office Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Valuation Office Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Valuation Office Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Valuation Office Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Vehicle Certification Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Vehicle Certification Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Vehicle Certification Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Vehicle Certification Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinary Medicines Directorate","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinary Medicines Directorate","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Veterinary Medicines Directorate","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wales Office","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Government (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Revenue Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Revenue Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Revenue Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Welsh Revenue Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wilton Park","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Wilton Park","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Accountant in Bankruptcy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Advisory, Conciliation and Arbitration Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Animal and Plant Health Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Attorney General's Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Cabinet Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Companies House","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Criminal Injuries Compensation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Commercial Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Office and Procurator Fiscal Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Crown Prosecution Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt Management Office","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt Management Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Debt Management Office","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Chinese","Defence Equipment and Support","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
