"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Female","Unknown","140","[c]","29330","21050"
"New entrant CS","2021","60-64","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Male","Unknown","170","[c]","33190","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Female","Heterosexual / straight","390","[c]","27980","27570"
"New entrant CS","2021","60-64","White","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Female","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Male","Heterosexual / straight","425","[c]","30560","27570"
"New entrant CS","2021","60-64","White","Male","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Male","Unknown","50","[c]","33470","25950"
"New entrant CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Female","Heterosexual / straight","70","[c]","29350","27110"
"New entrant CS","2021","65+","White","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Male","Heterosexual / straight","80","[c]","34700","28380"
"New entrant CS","2021","65+","White","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
